4760,1182,972,1887,3118,2831,1892,858,516,364,332
38837,33,25,39,72,65,39,13,8,8,11
35958,6,,8,11,17,16,18,13,9,14
399,107,120,295,328,146,81,18,7,9,7
34691,3,,,6,9,18,13,6,5,6
43592,1,,,,2,3,,,,
24471,786,1254,2428,1621,526,156,36,16,8,21
8451,7,4,14,36,50,38,8,13,7,17
8258,5,1,2,11,5,8,1,1,1,5
35770,80,82,175,295,383,286,87,61,34,51
4601,44,23,35,67,93,152,108,98,99,130
17831,2811,4319,10376,17836,13230,7748,4001,1921,1122,672
46171,101,27,33,43,26,22,4,3,3,5
34312,191,127,285,492,551,347,180,68,56,47
22995,4,4,3,4,2,4,,1,,2
40694,2,,1,9,15,15,11,8,5,4
50495,9,,2,5,4,3,2,1,1,5
37285,9,3,1,15,29,64,56,30,21,36
39518,,,,,,,,,,
35274,4,6,1,3,2,1,1,1,,3
25139,8,1,2,9,6,13,2,3,5,3
13175,58,80,302,605,639,362,137,51,32,26
50410,1,,,,,,,,,
41461,1,,,,,,,,,
37780,7,,4,11,8,8,3,7,5,5
29984,6,2,7,34,44,70,84,123,94,162
2775,474,493,1083,1787,2111,1544,1076,627,440,251
43586,1,,,,4,,,,,1
40636,9,2,4,7,8,8,2,5,,4
42423,3306,3313,5304,5684,2182,828,230,123,46,35
30862,23,22,67,169,209,131,64,41,45,22
483,546,987,1960,2112,1086,589,225,80,39,28
42170,5,,1,4,9,11,5,4,2,2
41219,151,149,318,232,78,36,9,9,13,21
48488,2680,2960,6142,7536,4754,2259,1643,975,656,725
29999,7,,2,7,12,9,4,4,2,3
5005,692,1250,1961,1294,580,264,160,70,41,58
39295,23,11,22,41,48,41,11,4,3,7
42550,3,,,3,3,,,,,1
27747,114,44,110,202,250,185,98,45,25,20
43204,9,9,18,26,15,16,4,4,1,3
41541,,,2,3,13,20,7,4,2,3
9794,15,5,14,42,48,33,22,12,8,6
40756,4,1,4,9,15,20,6,2,4,6
5439,26,14,34,50,105,77,44,21,15,21
3394,99,84,211,460,383,219,74,36,15,11
31016,4,,1,10,2,1,,,1,1
43372,1,,,,,,,,,1
8899,16,8,18,30,37,34,10,4,6,10
28157,785,679,1184,1447,829,464,138,100,54,60
41619,7455,14563,34149,37628,16968,7211,3977,1996,1165,1153
30433,7,2,2,11,34,49,36,19,11,22
757,92,148,376,572,430,247,86,48,18,10
8372,3,2,15,22,22,28,21,29,11,15
26043,5,,2,4,3,4,6,7,1,2
30384,348,421,1263,2665,2304,1260,446,197,80,60
28023,8,,1,2,3,5,3,,,4
11339,609,946,2512,3637,1879,810,225,116,38,35
4390,16,7,29,57,122,169,83,66,43,31
3906,23,33,72,185,190,117,58,31,23,33
6827,9,3,16,36,86,92,40,32,26,12
30079,7,1,3,12,16,43,29,14,17,14
7222,1859,2869,3729,2508,920,381,171,47,22,53
40398,127,78,166,255,344,246,150,73,50,48
40699,3,1,3,13,13,24,22,4,7,9
6829,13,12,15,54,75,150,70,41,22,29
32139,30,22,90,182,245,174,68,30,28,37
5116,826,1087,2489,4110,2733,1551,592,235,129,104
35806,6571,5024,10170,11604,3900,1293,231,74,37,67
30818,58,30,73,109,96,56,16,6,4,8
40373,1,,4,9,21,23,11,4,2,8
31327,4751,5170,13266,19983,7998,2842,657,234,98,116
42976,222,271,650,1644,1818,986,493,197,87,48
36175,6,6,14,33,51,34,6,1,6,2
30018,5,5,2,12,31,47,21,6,7,15
35278,5,1,5,6,3,2,,,1,4
33132,6,,,8,2,1,1,,1,1
404,820,1360,2650,4075,3123,1734,793,336,187,132
38772,5,,1,4,11,19,26,14,13,17
2132,527,906,1800,2396,1373,664,297,107,55,50
38990,1038,1036,1757,1466,492,171,55,30,36,47
30162,9,,2,8,20,43,26,12,26,12
1223,55,166,505,973,1301,1046,493,238,130,111
26289,3,7,3,4,4,5,1,2,,3
35749,4,,3,19,28,36,16,8,10,8
31035,153,61,130,234,359,228,104,67,50,80
10470,819,960,2393,4697,3884,1898,655,290,188,84
2595,879,1330,2984,4826,2897,1503,624,287,140,91
35127,4,,,1,1,2,,,1,1
25035,7,1,2,7,2,3,,,,1
29796,7,,7,7,10,18,20,6,14,7
36846,4,,2,3,11,27,15,6,4,6
37569,4473,7560,20518,33644,17891,8110,2778,1022,425,232
7712,163,98,258,446,504,301,138,63,27,43
23869,4,,2,7,6,1,1,,,2
435,2412,3432,6767,7583,3397,1570,484,143,78,53
30531,325,88,154,264,301,233,140,76,70,110
4129,18,6,15,39,81,55,17,12,7,7
50348,,,1,,,,,,,
5842,25,13,48,157,141,116,58,37,25,26
39286,10,3,6,18,45,100,33,23,11,24
17835,5,5,5,10,9,13,6,,1,5
10995,10,,1,5,2,4,3,,4,5
8041,12,6,9,25,38,34,17,15,11,18
34120,6,3,6,27,58,65,13,7,4,13
21563,5629,6430,10860,15401,10632,6346,2618,1157,613,388
35996,5,,,5,18,18,2,1,1,4
2049,26,30,77,157,197,148,67,38,13,11
42476,65,19,31,35,21,27,1,,1,2
23089,10,1,10,29,52,108,33,20,19,21
9941,8859,17298,26208,18146,6960,3217,1220,419,247,243
41796,4,3,3,14,27,21,14,4,13,8
25283,4725,6022,14893,30207,27013,16363,8104,3927,2271,1558
17613,2,,7,8,7,20,6,8,3,2
10448,859,1374,3095,3679,2120,1111,309,124,79,62
42832,71,77,212,367,307,164,65,25,21,10
40600,4,1,1,4,13,12,6,7,2,4
3087,1895,4464,10944,13265,6396,3023,960,337,167,119
3974,1869,4395,9870,10144,4084,1749,500,173,89,73
13971,56,52,138,291,393,447,203,146,155,134
42969,,,,2,1,3,1,1,1,2
48042,,,,,1,,,,,1
39803,138,104,170,382,393,311,127,110,59,64
38141,139,88,190,319,374,191,111,67,40,63
10409,20,1,13,28,36,57,45,18,15,20
1177,660,1297,2621,3624,2568,1419,806,320,210,193
17307,6,,2,12,8,9,9,,2,7
28843,48,21,38,120,138,197,200,167,176,290
32202,95,91,124,247,210,113,49,22,20,10
23409,27,13,17,33,50,39,16,15,16,11
16954,6,6,7,23,49,79,45,29,14,14
9611,784,1031,2209,2812,1302,568,138,56,33,24
37204,346,430,509,668,476,278,92,54,23,31
2031,626,892,1795,3100,2391,1604,874,429,287,174
22625,8,,8,8,11,16,5,6,4,9
30065,9,,8,5,17,25,26,18,10,9
19985,5,2,1,3,3,7,5,2,6,8
1217,176,218,498,902,947,564,256,99,63,65
16568,3,,1,6,10,13,22,12,3,4
7110,809,435,831,1290,1529,1439,868,579,635,914
8915,3337,6082,13247,16479,8632,3914,1421,482,214,140
49182,,3,3,5,24,15,11,3,1,4
528,20765,23982,41422,41729,18338,8141,2312,826,347,281
37021,3443,929,1851,3364,5192,4962,2890,1858,1571,1729
34724,5,2,5,13,11,13,9,1,3,7
19825,39,42,59,101,100,69,26,19,11,10
2536,35,40,67,199,229,184,84,58,21,23
21913,3,1,,4,7,9,9,1,,5
1028,199,413,868,1123,808,408,158,54,24,30
30279,7434,11809,19956,13378,4361,1590,439,180,95,120
13051,12,2,3,14,9,21,38,29,26,70
28211,1172,1907,3547,4637,2892,1555,934,394,201,143
23441,3881,4269,6786,8301,4196,1960,638,293,171,178
33271,13,7,15,25,25,11,5,4,1,3
39254,4,,1,,5,,1,,1,
10554,16,15,25,35,37,26,35,5,3,6
43291,5,3,10,16,8,3,2,1,,1
34798,30013,44841,58008,29132,8735,3228,912,334,168,286
4468,20,22,36,76,50,30,12,7,3,7
37822,1438,1203,1600,837,345,149,60,45,60,123
887,98,145,263,522,516,330,141,74,31,32
5622,39,24,51,100,179,271,210,175,184,198
37802,6,2,2,14,32,49,23,13,7,5
8239,5,2,10,22,18,18,9,3,5,7
36387,5,,2,2,6,20,6,3,29,7
18155,16,11,24,33,31,24,6,6,2,5
38740,310,343,781,821,298,110,44,20,18,19
50184,,,,,,,,,,
10351,235,237,444,731,484,309,98,46,29,21
49197,12,8,5,13,13,6,3,1,1,3
442,13919,15383,32018,50220,28349,13506,4303,1678,736,560
48316,1,,,,,,,,,
43392,1,,,,2,1,1,,,
7645,1487,2039,2547,2169,1016,556,187,91,43,52
36215,2516,2628,5177,3882,1314,462,92,57,22,65
6566,185,154,274,605,408,219,62,32,12,11
18489,11,2,14,14,26,23,11,11,31,4
34855,3212,4879,11383,10541,3717,1199,291,108,62,52
36625,284,326,945,1714,851,311,87,34,25,22
39272,7,1,3,7,7,12,4,,,4
9799,32,21,36,80,70,75,21,15,12,13
16371,7,4,17,34,43,52,17,20,21,14
8897,7,3,6,12,17,35,15,11,7,9
12963,112,90,164,269,181,145,57,18,14,12
36256,726,603,1036,1300,697,376,145,105,54,57
30576,8,2,5,14,34,40,26,8,7,8
470,417,516,1377,2492,2287,1466,715,339,233,175
18919,3,,,5,4,3,4,,3,7
40842,1838,1628,3054,3588,1850,956,418,167,67,79
48030,,,,1,,,1,,,
904,4099,3059,6362,12328,13680,10536,7975,4340,2829,1977
40700,263,225,467,702,508,273,128,53,28,34
36551,4,,5,2,4,15,4,1,1,8
41035,40,16,30,52,70,30,8,6,6,4
3328,953,1031,2188,3935,4791,3926,2450,1582,1252,1255
43621,,,1,8,13,7,6,1,2,1
43228,1,,,1,2,5,2,1,,
22279,4,,,3,8,2,1,,,3
7588,2349,4944,8340,5989,2194,922,281,94,34,60
49757,,,,,,,,,,
49287,243,183,297,545,690,356,54,30,15,41
27741,134,146,275,472,379,257,139,70,42,41
3088,563,1271,2755,3245,1821,753,241,107,44,34
2330,653,683,1387,1607,818,394,150,52,30,27
4504,7,13,19,46,31,26,12,4,1,4
29703,148,99,258,541,480,318,117,55,42,34
43995,1,,,1,6,1,2,2,,1
41377,12,10,19,23,30,26,5,5,2,1
2154,6757,8748,11528,7648,3215,1315,556,214,110,129
1886,223,211,302,561,330,142,40,19,6,11
51050,1,,1,7,12,7,,1,,1
35809,14,5,26,59,99,87,19,14,6,15
35497,5,1,4,7,8,22,20,8,5,11
25891,17,4,9,26,34,66,16,14,2,11
37454,2,1,,4,1,3,2,1,,2
30344,1344,2040,4160,4621,2138,990,387,157,79,54
50271,5,2,,4,3,1,,1,,2
10396,9440,17009,39740,47509,23861,11025,4120,1567,788,505
4052,477,565,1395,2789,2144,1123,461,207,95,44
50803,1,,,,,,,,,
39790,3962,5557,12886,17754,9771,4665,1843,768,303,270
22313,6,,3,4,6,8,7,2,2,4
6553,2786,2145,2769,3453,2154,1089,315,162,107,151
2748,232,233,495,668,381,167,66,35,18,18
3503,6492,7695,15654,26685,23064,15015,8181,4288,2679,2098
38149,135,89,177,345,451,299,100,30,34,38
16636,542,408,992,1924,2141,1520,600,259,219,124
50040,1,1,3,9,19,9,,1,1,1
1258,784,730,1490,2614,1819,913,367,139,68,36
475,74,151,481,613,369,170,80,23,11,11
17919,673,875,1863,3042,2435,1569,729,276,160,90
40757,21,2,8,18,33,25,5,4,4,4
8862,9,4,6,12,16,12,9,4,5,5
10943,11,2,8,13,13,9,4,1,,5
32034,39,54,90,131,45,29,11,11,6,6
34683,,,,,,,,,,
9165,12,8,14,46,62,36,13,7,3,10
36633,16888,16164,34137,47088,24434,11390,5180,2386,1095,793
26293,3,6,3,3,2,,,,,1
31178,1747,1421,2377,3483,2205,1238,542,192,133,112
39000,5,,2,10,32,26,26,10,9,18
30245,4,1,1,10,7,25,11,5,6,6
42603,6539,6352,13745,23113,12197,5159,1526,607,272,254
49697,2,1,1,4,12,3,2,,,
42889,223,142,231,288,121,73,14,13,1,8
852,463,607,1089,1173,507,208,85,34,12,16
28313,468,399,786,1086,851,524,255,123,118,115
35609,9,18,43,46,26,21,7,5,5,7
30891,1009,625,1298,1921,1210,724,299,170,134,157
34722,7,,5,6,14,19,3,3,5,5
3120,42,53,141,252,340,243,134,64,25,28
32311,305,239,501,1009,875,597,150,66,44,47
3879,12,7,21,46,47,51,38,23,11,14
3094,31,23,26,63,93,140,65,48,25,34
33457,81,25,24,54,84,93,47,26,44,73
14685,154,109,230,446,356,216,62,29,21,19
26291,4,,1,3,1,11,1,,,6
7017,2390,1869,3505,6818,7509,4759,2124,1014,674,501
18831,49,25,63,111,188,144,91,48,52,40
10519,544,326,736,1663,2274,2097,838,482,365,318
35284,8,2,4,10,13,13,7,2,2,5
863,515,890,2217,3930,3164,1856,792,318,195,184
537,249,275,632,1336,1801,1731,1257,776,650,344
38291,70,28,43,75,136,101,49,24,37,56
38613,5,,,7,3,2,4,,,5
41102,4,1,2,17,22,36,18,4,4,2
32585,10,,3,6,9,11,3,5,1,6
876,1041,1281,2955,4092,2380,1259,512,191,97,50
7715,4,3,3,7,3,8,8,3,3,6
30013,6,4,15,11,32,20,16,13,10,12
51018,1,,1,7,15,13,3,3,4,
6481,10,3,5,15,15,15,3,6,2,5
22973,5,6,4,9,6,12,4,2,3,3
43267,1,,,,2,1,,,,
32794,7,,1,7,12,13,5,3,2,4
31019,4,,2,7,11,5,4,,4,7
38641,5,,4,8,10,6,2,2,2,2
38039,192,134,300,492,437,202,93,51,28,37
1376,715,670,945,874,463,199,59,16,9,25
1113,88,71,151,241,249,180,76,49,24,30
2499,904,996,2054,2069,754,261,59,16,16,24
13233,8,6,17,39,73,63,39,16,17,11
50105,53,38,59,134,114,47,13,8,7,9
5603,126,98,210,363,307,200,79,39,38,23
38095,117,90,189,335,311,187,79,40,33,39
49733,,,,,,,,,,
12881,15,7,28,61,94,76,37,13,13,14
34083,3,,1,7,17,37,15,13,3,7
33880,13,11,10,30,21,12,5,1,2,2
38028,22,5,17,66,137,227,62,36,22,31
47763,,,,,1,,,,1,
14753,3561,4479,9121,10777,4982,2215,769,322,167,165
11411,11,8,27,71,108,164,141,128,83,53
11266,5628,6837,13851,20304,9808,4047,1042,396,192,171
25083,10,6,13,15,19,23,4,3,1,4
7448,6,6,4,11,20,42,21,19,10,16
24455,10337,16306,37119,49315,25843,12327,4757,2034,899,606
41556,162,225,461,776,547,295,120,31,13,24
24821,510,573,1362,2462,1906,936,220,82,66,42
9716,213,143,211,408,324,214,75,42,23,31
30999,5,,,3,4,,1,1,,1
434,64,69,192,551,765,678,390,250,105,52
32251,6,1,9,17,24,28,17,3,8,8
22507,12221,13419,17326,9413,3144,1159,455,124,59,191
42307,592,647,1779,3857,4470,3131,1745,853,406,269
8478,4,2,7,7,11,17,6,6,2,12
50891,,,,,,,,,,
19959,21,9,20,38,82,58,17,13,9,10
36032,146,109,255,560,714,397,157,75,37,56
28497,18208,38976,83197,86242,40874,17890,8316,3263,1617,1176
40361,2,,,1,8,20,19,24,17,17
1993,9,1,11,22,39,76,66,58,63,123
2548,300,358,620,815,378,165,72,24,13,8
50110,1,5,5,21,28,16,6,3,2,10
30409,6,,,9,4,3,3,1,1,4
30559,7,,2,4,14,22,16,27,39,66
8952,20,9,34,80,189,202,127,84,53,32
7405,18,9,30,55,63,43,12,12,5,6
2073,13,6,14,31,37,22,13,3,2,7
35537,7,,1,2,12,14,21,21,11,17
4131,13,6,5,11,23,19,7,4,1,7
45626,3,1,2,6,10,19,3,1,,
41044,6,4,6,20,20,19,5,3,3,2
42996,5,1,,4,15,18,8,3,7,4
23129,11,2,9,18,47,41,17,6,6,12
3474,40,55,157,298,317,217,94,24,21,20
49966,1,,,,,,,1,,
30863,6,3,8,14,32,56,58,41,37,37
16586,7,6,4,14,12,11,3,2,2,1
5914,728,1105,2791,4451,2764,1573,582,225,120,112
20201,5,,3,3,2,11,10,1,3,6
37914,290,480,1368,1951,1077,488,168,44,31,18
1452,28,24,80,213,305,185,95,42,27,11
37386,4,,1,5,21,18,10,8,6,10
213,56,48,114,250,294,211,93,61,20,34
39412,2,,,1,2,5,3,1,,4
37541,9,1,14,62,67,45,12,5,9,5
42030,194,95,149,184,92,32,17,12,2,10
2693,31,27,92,214,304,198,94,41,23,15
6199,84,102,217,366,276,157,62,20,14,15
2590,128,127,292,608,533,318,141,75,41,34
9825,9,,10,11,10,9,5,3,3,3
3092,23924,22140,28169,27257,14983,8410,4288,2090,1519,1585
47760,,,,,1,,,,,
6245,28,33,137,226,183,94,27,11,8,3
37596,906,888,1875,2198,1017,404,163,103,52,100
35332,10,13,32,80,98,80,41,31,21,21
35740,253,244,579,812,407,197,49,14,9,10
10702,767,1047,2070,3277,2678,1437,766,395,208,98
34186,3,,,2,3,,,,,2
49718,12,8,6,14,14,5,2,2,,
33694,19,7,7,19,37,48,51,33,25,36
18231,119,65,134,275,406,411,216,129,98,120
10533,5,2,9,13,19,22,18,6,5,10
43646,1,,,,2,2,,,,
49869,46,25,59,156,154,65,19,11,11,4
48074,,,,,1,,,,,2
77,4407,7061,9778,6686,2366,919,282,92,58,76
38873,3,,1,,5,1,,2,,3
37390,6,2,3,11,11,12,5,5,31,4
30027,8,,1,6,,7,5,1,2,5
43612,1,1,,1,1,3,,,,
26247,4,1,8,5,7,9,,,,2
41361,475,723,834,389,135,65,25,11,6,4
36599,30,8,14,78,140,190,65,50,29,23
41802,27,28,52,91,82,46,30,13,3,5
37172,202,77,192,371,664,743,340,210,176,144
2175,1693,3527,6517,5275,2102,701,160,56,33,34
10372,1218,2676,6802,9495,5018,2613,1110,411,183,112
9904,155,115,235,357,417,265,140,78,56,74
23969,13,,4,2,5,15,3,5,1,9
40441,2,,3,2,10,28,24,18,12,20
2298,624,634,1383,2382,1297,678,200,85,47,36
45643,11,11,37,74,52,27,9,1,5,1
28999,115277,156607,234126,186478,80914,35547,16919,7895,3316,2272
22093,5,9,8,20,46,62,30,11,9,9
25457,81,112,350,618,658,364,176,96,35,21
751,131,120,200,346,230,152,59,34,14,21
38969,5,,3,6,18,28,14,6,1,7
22999,6,,4,3,1,11,1,2,4,4
48413,1,,,,,,,,,
18815,16,8,9,26,26,19,8,17,1,9
12485,25,25,27,82,103,91,56,17,18,19
30665,13,1,5,9,30,75,59,69,86,152
36847,750,314,810,1647,2939,3303,2051,1237,970,809
32995,89540,87885,115710,91297,40477,19423,7871,3509,2213,3453
29093,13882,22919,44992,27953,9196,3323,1087,473,261,289
43356,1,,,1,1,,,,1,
11741,147839,206358,168924,70370,19011,6495,2398,885,502,1186
15085,7038,8865,15699,26083,27301,22079,14514,7864,5361,3572
26199,5,1,1,4,4,7,9,9,2,6
34642,516,656,2107,3863,1695,578,116,35,19,19
44846,,,,5,4,,,,1,1
21937,14,4,11,13,16,21,18,2,7,4
37947,6,1,2,4,10,32,22,13,3,7
32094,1854,3168,7972,11420,5731,2647,1164,455,218,189
6693,16,14,27,36,55,66,14,5,7,9
34985,9,3,7,10,19,17,8,6,7,9
33196,13,,6,17,16,12,1,2,2,3
36915,959,766,2362,6196,7150,3473,1302,527,291,212
8891,10,4,10,22,20,17,12,5,3,5
13201,433,490,1219,2390,1742,902,309,112,38,31
1795,67,101,302,557,347,160,63,17,10,7
54,2171,4455,9261,12202,6501,3257,1344,473,229,129
3352,1942,2028,4391,5525,2488,1172,369,139,70,108
1,281274,227810,168169,79478,26188,11102,4001,1673,877,1892
35668,6,,1,2,8,19,18,7,6,10
40921,21,6,10,20,47,35,6,1,8,12
2524,85,81,166,420,560,514,317,192,175,133
39529,13,6,17,48,29,69,17,5,4,6
3382,47,30,77,162,184,160,85,41,31,29
33024,95,106,265,723,744,369,109,28,19,10
6366,7,4,20,36,58,52,32,23,8,13
39085,584,477,946,1273,719,391,138,59,48,52
2218,127,130,279,654,778,673,471,239,197,172
40890,18,18,35,84,74,36,13,8,9,8
578,100125,88552,79423,38499,14810,6288,2906,1165,704,999
27677,12,6,7,37,56,37,27,12,3,6
37358,4,,,8,4,6,6,5,4,10
18377,4,1,5,8,12,15,14,8,4,5
47767,1,,,,1,,,,1,
1912,146,180,365,729,837,775,440,216,141,141
38198,2653,2077,4640,8786,4775,1949,614,242,158,182
42852,,,,,,,,1,,1
27831,21069,39591,67018,39332,11788,3899,1392,369,177,212
8456,455,425,1040,1975,1679,896,396,187,100,76
9164,12,7,15,37,53,42,16,6,4,7
41729,3,,1,3,10,23,6,2,2,3
23761,86,44,83,201,256,225,105,68,51,44
48386,,,,2,,,,,,1
8155,14,3,16,30,44,18,7,2,1,10
35579,4,,,2,2,3,1,1,2,3
34085,268,282,534,912,542,329,77,30,26,23
32491,6329,7547,14703,13196,5578,2323,584,225,121,105
30284,7,,1,1,6,4,4,1,3,7
24807,8,,1,8,17,40,37,18,30,23
36969,6,1,3,6,12,16,10,10,9,11
3905,36,43,94,176,176,116,58,32,10,9
47800,,1,,3,3,1,,1,1,
38932,5,1,10,20,39,13,4,3,2,3
39921,2109,1895,4288,5267,2179,996,212,106,58,73
10760,14,1,5,14,27,30,7,5,6,14
43292,2,,2,5,8,11,5,3,1,1
33493,9,8,3,18,37,60,36,29,20,19
39413,6,,1,5,9,11,7,7,6,13
33798,63,77,135,402,568,499,138,71,39,46
392,64121,76708,81178,42847,12900,4725,1320,540,226,570
32608,564,600,1565,3531,4417,4592,3333,1921,1236,979
49275,26,26,46,58,26,9,4,2,1,3
16756,16,25,39,97,66,33,17,11,2,4
27775,63149,81196,121014,84874,33366,14981,6654,2529,1171,950
2702,48,31,47,84,84,68,24,19,18,13
25027,6,1,5,10,16,12,10,3,,6
42465,3,,2,8,4,3,2,2,2,6
31584,6,1,4,3,14,18,16,14,28,34
21973,7,1,,7,10,13,6,2,1,4
1474,334,363,839,1037,434,173,38,19,10,11
11405,7,8,9,14,13,23,4,6,8,14
9796,5,9,28,65,41,26,11,7,3,8
35075,1776,3061,5957,4050,1152,394,113,46,13,30
34534,3647,4173,5750,2789,747,225,31,18,17,49
16482,4,,,3,14,10,7,3,,3
10507,3249,3589,7968,12770,8515,4077,1465,626,261,238
31014,34,14,18,79,140,288,151,87,74,64
36377,5,,1,3,10,15,8,14,11,20
1234,45,65,170,355,397,254,138,67,50,24
7610,22,22,69,146,173,119,51,28,13,10
7711,21569,35577,58322,44233,14797,4730,1087,386,118,114
1204,171,244,570,867,743,492,153,66,31,40
9562,8,,2,2,6,7,3,1,,7
322,11812,16832,23331,18815,7895,3312,1251,516,252,230
42367,1,1,,1,3,1,1,2,,3
43397,3,2,5,17,28,10,4,1,2,1
10756,10,3,4,6,12,18,2,3,2,8
39396,5,3,11,21,51,28,13,7,7,5
2762,818,614,891,705,364,185,65,46,26,40
1460,84,97,220,388,352,235,131,67,33,21
5573,17,1,5,11,26,39,35,20,25,28
33185,56,48,155,271,200,90,35,18,9,10
45707,,,,,1,,,1,,
31652,301,180,409,663,708,450,241,115,89,81
3845,14,8,5,30,34,35,12,6,4,4
45762,1,,,,,,,,1,
38338,7,,3,8,16,16,2,9,5,3
41053,1095,1698,4565,8028,3943,1460,294,94,50,60
38154,89,41,94,199,313,250,106,27,24,32
1001,21,51,135,290,181,96,33,12,3,6
38771,4,1,1,2,6,13,23,20,9,24
14781,7,3,3,5,6,10,15,20,19,33
2573,47,47,121,163,108,59,15,8,6,5
18323,4,,1,2,3,13,9,,,7
9817,16,8,17,27,28,13,7,5,4,5
543,10348,15861,24273,18180,6375,2273,692,263,137,112
37246,5,,2,3,3,8,2,,1,4
3014,2066,3880,6984,4612,1189,444,116,112,25,195
793,4227,6514,10139,7307,2339,795,194,72,28,46
5572,20,4,15,34,46,57,81,29,22,51
9798,134,160,301,546,320,169,52,39,11,10
6171,8960,11055,16259,10338,4071,1707,629,232,113,110
2920,166,151,327,535,269,103,45,24,11,13
1211,917,1365,2233,1771,675,299,89,35,21,35
40348,57,17,15,33,83,132,35,21,16,11
35410,10,3,11,45,59,72,19,4,8,17
38875,2,,1,1,2,2,,,2,5
1025,486,722,1597,2154,1296,731,295,137,64,52
37906,3,,1,11,13,28,8,7,3,7
29787,6495,8642,16847,13098,4842,1902,537,185,87,131
206,723,1112,2344,3117,1694,877,370,119,64,38
36148,84,113,261,395,236,92,51,24,15,17
29971,5,,,1,13,24,31,31,36,43
31518,183,110,239,425,419,240,92,47,35,36
15891,62,42,102,266,442,502,217,160,99,87
31377,10,5,6,27,47,80,30,17,21,12
1617,37,50,109,281,215,160,42,13,11,8
43201,3,2,7,14,35,22,12,7,5,6
30914,7,1,,2,3,5,6,1,1,12
38123,6,4,1,6,5,6,3,4,6,38
35575,6,1,2,6,6,12,7,2,,6
44157,1,,,1,2,,,1,,1
26277,4,,7,5,2,2,,,,1
16041,6,1,1,12,12,11,8,,2,11
23647,18,8,9,43,49,40,9,5,3,4
39331,3,,2,15,15,60,21,7,5,14
27539,82,51,133,238,164,83,15,8,10,6
36037,522,374,948,2122,2130,1219,658,369,200,128
3046,45,33,64,127,180,150,77,45,32,30
34758,90,48,126,208,354,242,138,92,59,68
34129,6,7,6,14,14,39,7,4,5,4
5848,59,42,70,158,153,114,38,19,6,5
9782,82,171,558,1231,1412,811,337,158,86,45
48037,,,,,,,,1,,
36107,13,9,7,11,23,8,2,4,2,5
46728,,,,1,,,,1,,
35302,16,10,14,32,30,22,11,5,2,9
38626,6,,1,3,4,12,4,3,6,10
6701,4,8,5,18,11,18,8,3,1,9
2876,7,4,15,23,42,51,27,29,22,9
20233,5,2,3,4,8,9,1,2,,8
40331,220,412,754,581,204,99,41,13,19,15
30394,8,1,3,23,29,39,19,12,8,10
35988,428,441,1052,1975,1869,1136,550,221,143,106
3536,30,11,25,58,88,116,72,69,30,39
34602,281,232,445,924,1076,684,412,201,121,140
8706,12,5,12,32,54,53,29,24,15,16
3793,59,24,50,111,183,172,132,79,73,43
5561,16,3,12,16,47,81,53,38,58,48
31223,1074,1386,3275,6944,6387,3884,2055,1022,572,430
48772,11,3,10,23,29,37,9,5,6,1
34238,379,402,932,1363,586,239,84,34,15,34
36028,9857,22120,48427,31265,8067,2813,926,329,156,175
30727,15178,27405,55959,39401,13031,4680,1742,643,298,340
5473,4,6,8,13,9,11,5,2,2,6
40690,31,12,24,45,41,33,10,9,5,7
38616,8,,3,10,22,44,22,16,7,16
84,1290,2822,5907,6190,2908,1333,588,202,75,49
40786,583,657,1259,2633,2427,1612,796,361,158,105
39963,736,481,1062,1836,2160,1727,670,489,269,273
4488,55,31,65,104,115,127,62,39,32,33
23405,296,243,457,959,782,383,111,50,23,42
32074,8,1,3,4,13,17,9,3,4,3
38667,45,27,66,128,165,130,49,38,49,32
30714,4134,3908,7565,10540,5262,2256,659,282,173,147
40644,,,1,3,3,2,2,1,,3
37421,4,2,,8,23,33,11,6,4,6
33204,467,865,2271,3592,2208,1031,396,206,52,33
43508,1,,,,3,2,,,,
48750,4,,4,6,4,2,,,1,2
35632,8,2,2,14,16,36,19,12,7,20
43712,1,,3,9,8,9,3,2,,2
35656,11,1,3,6,9,12,4,1,5,10
49755,162,105,195,355,244,147,42,19,8,14
36623,7,1,,2,7,9,8,2,5,16
32622,10,1,4,10,18,20,5,1,7,5
42330,,,,1,3,2,,,1,6
33896,3,,,1,2,1,,,,2
32343,11,7,17,47,73,50,14,20,8,4
40062,96,98,152,314,190,55,26,7,7,9
6162,352,603,1558,2775,1919,962,362,131,65,55
39090,3,,,2,2,1,,1,,3
40608,344,232,555,1492,2014,1563,930,460,242,235
40897,388,310,940,2467,1695,644,143,67,42,34
26105,4,,2,7,,3,,,2,1
777,95506,115506,112394,58976,20494,8179,3641,1517,744,1016
17074,95150,112325,73861,26055,6937,2774,1223,614,356,1042
23709,4,1,1,9,4,9,6,4,5,5
16694,2713,4012,11059,16001,6649,2660,746,288,123,99
6838,14,5,9,29,79,152,146,123,92,110
39858,3,1,1,,5,15,11,6,8,14
44050,32,43,140,258,211,106,28,15,5,6
1377,67,92,242,337,241,131,55,33,25,10
48089,,,,,1,,,,1,
17483,7,,2,5,5,14,8,10,3,3
41766,2,,2,8,10,24,3,2,1,3
25161,6727,8338,14677,11151,3755,1295,402,157,55,118
6896,2482,2787,4417,5589,3064,1532,498,194,90,79
12957,270,219,526,754,561,326,101,55,45,45
29123,42,42,101,218,223,154,81,43,17,14
12727,77,126,299,478,302,130,44,22,13,14
