anime_id,watching,completed,on-hold,dropped,plan to watch,total
37222,583,1449,232,149,1035,3448
3367,74,996,38,54,1270,2432
48864,11,197,6,23,61,298
31710,12044,76409,6693,25676,35561,156383
32606,2035,11292,815,2821,11744,28707
519,1048,12766,937,1037,8049,23837
31733,2964,33070,1309,916,12461,50720
15399,24,84,11,45,231,395
2687,45,276,41,119,303,784
4063,15245,254942,8062,12632,78035,368916
893,482,45987,332,272,6217,53290
31007,9,32,4,38,51,134
38800,7,134,0,16,45,202
29425,37,16,6,58,69,186
1267,64,1139,46,72,799,2120
40156,197,2502,71,104,2491,5365
23365,14,1074,9,37,160,1294
9855,187,961,101,111,578,1938
649,847,14285,593,756,5227,21708
10379,8435,139387,4223,2222,71457,225724
8598,47,349,30,62,804,1292
4358,1217,13671,630,525,3508,19551
2630,41,1415,36,92,487,2071
2280,51,377,70,165,443,1106
5621,56,239,27,80,288,690
32455,1254,3863,460,1821,5614,13012
604,463,4485,508,573,4427,10456
20545,943,32947,394,214,9473,43971
44196,1000,2417,184,186,1850,5637
3680,427,3299,270,246,1810,6052
38297,13438,130099,3303,15239,32001,194080
38934,22,633,9,15,195,874
36804,9,112,2,27,35,185
3174,220,11331,239,161,2872,14823
40815,10077,103617,2366,1720,24156,141936
45533,1,6,0,11,17,35
38429,108,932,83,76,1964,3163
9749,20,64,3,42,109,238
12929,4650,19799,3089,7715,9407,44660
1638,138,2379,164,219,1132,4032
40045,58,133,29,94,423,737
18703,20,128,6,42,186,382
25755,234,6633,143,184,3721,10915
42314,4,156,1,6,21,188
31491,1969,10552,704,913,6303,20441
34675,2121,3831,860,1201,8016,16029
18829,12,158,6,43,115,334
15141,17,150,4,46,196,413
45522,2,9,0,12,19,42
17953,11,155,8,42,116,332
994,71,1606,40,54,1087,2858
1712,69,447,63,102,556,1237
30695,310,2222,150,214,7566,10462
1351,723,6873,361,456,7411,15824
7452,20,170,20,63,139,412
6073,18,214,14,99,205,550
1549,103,1761,91,110,2040,4105
9257,78,345,62,103,435,1023
3479,1601,11022,694,660,4818,18795
4868,161,937,86,129,760,2073
38008,18,34,9,81,96,238
50338,0,0,0,0,7401,7401
427,3541,40332,4307,4064,24637,76881
3577,1844,11325,1908,2266,10078,27421
30741,763,3522,410,289,2064,7048
17749,17,145,15,40,198,415
15577,18,441,11,51,195,716
30398,7,206,1,27,53,294
28891,53924,1025867,14724,7366,94650,1196531
8955,21,90,18,52,295,476
33599,86,87,27,66,534,800
8248,63,1640,37,65,938,2743
49843,0,0,0,0,57,57
10953,13,64,8,53,69,207
2328,178,1443,113,128,744,2606
48749,6,35,3,19,48,111
39861,3,105,0,12,22,142
5844,89,4036,96,143,1840,6204
40294,16,667,11,32,124,850
2316,97,691,73,225,759,1845
37485,14,42,7,25,110,198
18851,874,33555,492,329,12016,47266
905,893,122379,365,299,6090,130026
45524,1,5,0,10,17,33
48120,2,10,1,20,23,56
7904,92,772,65,165,1278,2372
18053,355,4705,266,188,4182,9696
42399,2,33,4,20,58,117
6688,36,295,19,45,433,828
41415,3,16,2,11,21,53
42487,127,447,83,69,1388,2114
3731,10126,171317,6864,11508,57666,257481
21479,84,1955,57,134,1070,3300
2254,331,1108,253,196,2624,4512
45526,2,11,1,15,16,45
50136,21,249,6,14,151,441
28549,8,37,2,44,43,134
9446,16,148,7,68,110,349
34664,13,57,5,53,54,182
21103,210,3875,92,88,2584,6849
44047,262,389,35,92,251,1029
14277,1093,10849,815,1944,4594,19295
33038,620,417,316,401,3375,5129
49528,3,73,1,2,12,91
9061,36,141,30,75,292,574
43745,49,1612,25,58,599,2343
25057,12,61,2,55,73,203
42587,1898,4099,425,478,10326,17226
1076,79,1581,32,55,886,2633
9509,61,936,23,56,676,1752
49422,1,6,3,7,15,32
33775,1859,7931,750,2889,6997,20426
43403,0,8,2,5,10,25
1154,45,655,25,41,531,1297
10304,31,130,8,50,262,481
1571,8844,115313,7561,7559,73022,212299
36384,6,85,0,17,21,129
49926,49935,230331,4386,7299,57530,349481
47635,14,393,12,13,87,519
1796,218,4345,117,81,3202,7963
3066,167,1096,87,110,680,2140
12449,886,20068,490,532,7218,29194
49127,2,54,0,3,8,67
41220,0,0,0,0,465,465
165,4491,48675,4739,4564,46415,108884
33733,2606,20480,967,1653,7436,33142
30893,19,103,7,82,128,339
37602,6,143,1,12,32,194
28405,2760,86973,1203,905,27443,119284
415,570,27938,437,469,10904,40318
33514,393,3620,226,208,1423,5870
3001,2975,33167,2615,2577,26561,67895
34299,770,40980,352,278,9798,52178
13119,545,9969,312,227,8994,20047
38058,12,112,2,39,92,257
12367,2572,19413,1731,3510,13272,40498
1838,660,17806,277,518,5080,24341
36113,8,157,1,17,35,218
12851,46,511,26,75,448,1106
38203,180,1407,77,204,1312,3180
1754,71,2140,40,78,634,2963
38206,62,100,33,51,587,833
4136,1018,7024,884,1176,5969,16071
26063,95,1114,50,61,870,2190
6,34733,385161,29036,15919,178046,642895
43647,0,12,2,4,9,27
19501,29,80,12,60,167,348
12113,2346,153521,781,606,21365,178619
46381,246,0,27,84,581,938
34974,153,971,74,104,2417,3719
899,625,105163,348,254,5369,111759
34201,12,41,2,46,71,172
16393,31,112,27,78,249,497
36884,5420,37702,3295,4279,23104,73800
18109,29,290,33,67,457,876
37037,47,486,46,50,470,1099
43579,1,11,0,8,9,29
3265,100,3488,98,113,1697,5496
17963,34,423,24,77,436,994
30243,2043,12302,943,886,4407,20581
36642,51,383,14,47,335,830
43800,0,9,1,6,9,25
32906,406,3561,192,1457,1589,7205
22649,12,80,5,55,87,239
6412,17,202,12,56,304,591
42547,3,49,4,22,41,119
34794,13,73,5,77,91,259
49901,0,64,0,3,8,75
35152,4,19,3,39,35,100
67,7670,87443,6787,7465,60925,170290
50572,33,0,6,10,136,185
38552,12,49,1,30,42,134
4853,95,1047,78,150,832,2202
14479,159,4055,71,74,1769,6128
3203,37,1180,30,70,466,1783
3138,70,2409,60,43,1093,3675
37951,15,26,7,53,79,180
31674,13,482,9,46,70,620
35778,81,1234,49,63,661,2088
8493,28,260,22,67,337,714
11979,2581,130089,1328,979,46651,181628
23043,51,2620,27,43,603,3344
49438,0,0,0,0,6465,6465
29803,57620,990278,24999,33607,193733,1300237
32248,381,328,141,171,2585,3606
38114,11,107,7,44,129,298
360,249,2338,261,328,2330,5506
50160,0,0,0,0,11363,11363
10563,17,137,12,81,160,407
10424,175,1175,96,102,572,2120
1041,192,8882,87,178,2396,11735
31376,18382,114105,11224,13495,81194,238400
18465,2291,27196,1475,1569,15769,48300
2728,23,2117,7,27,200,2374
2339,105,611,68,107,560,1451
7336,79,980,54,89,1022,2224
41374,6,71,1,13,71,162
38631,14,72,8,54,54,202
30086,20,740,8,57,104,929
6777,12,694,2,24,123,855
35828,10718,55074,4731,6106,38178,114807
36688,2395,52917,769,517,21533,78131
27963,17,52,8,46,111,234
4312,202,4612,120,106,2549,7589
7290,46,899,45,95,720,1805
325,3415,59610,2843,6141,19179,91188
14293,2643,46908,1169,862,35071,86653
19889,231,3572,228,119,2835,6985
42361,93034,319841,14797,29786,144955,602413
24577,21,164,22,108,123,438
35501,61,354,29,48,592,1084
44586,837,6580,449,159,25259,33284
32580,17,92,7,66,98,280
6903,91,443,44,88,342,1008
2624,60,726,50,96,885,1817
27521,36,89,16,98,126,365
17223,30,315,9,51,303,708
2770,77,1620,46,73,1149,2965
3345,176,918,117,157,1221,2589
35502,20,144,2,22,95,283
36718,12,165,1,24,63,265
31442,32358,266861,15612,31612,125069,471512
38821,27,50,10,49,127,263
48452,15,60,9,37,79,200
16027,76,223,46,70,619,1034
38793,23930,106735,6759,2331,40941,180696
43406,0,9,2,4,9,24
402,43,901,36,46,668,1694
16728,22,221,15,54,237,549
981,447,20438,362,267,4271,25785
8888,2973,116110,1648,1191,44397,166319
32951,34814,450685,10544,18401,91280,605724
29411,12,541,13,80,124,770
32365,1315,82006,423,457,11373,95574
39523,16620,134707,4784,15575,39223,210909
41190,16,49,18,44,291,418
34638,1839,5740,707,604,2598,11488
48895,1,1,1,0,156270,156273
2861,434,2223,204,206,1537,4604
15439,576,26328,199,311,7767,35181
12053,575,21712,336,180,10267,33070
312,94,791,58,98,860,1901
40819,628,4033,263,223,1299,6446
43614,1,8,0,12,13,34
43993,1,21,0,18,22,62
39920,4,140,0,13,23,180
30099,11,109,5,45,86,256
34367,66,718,36,76,560,1456
910,1099,9266,1201,1578,9588,22732
35920,39,118,19,68,98,342
51097,5,35,2,6,23,71
6130,331,691,325,482,2093,3922
38127,5,95,1,53,36,190
31048,27,1466,6,22,200,1721
37020,33,0,10,51,81,175
39106,13,137,10,32,178,370
22735,266,637,163,610,692,2368
1256,204,14333,142,120,2624,17423
20173,12,57,8,46,98,221
17563,28,176,20,31,302,557
5921,36,170,21,63,537,827
29767,7,170,5,25,74,281
34771,599,1611,322,1527,4971,9030
37117,31,70,23,88,214,426
38196,34,203,14,50,264,565
31073,61,712,39,78,1016,1906
32032,8773,44658,4302,8411,34839,100983
35279,8,48,3,42,44,145
27783,2940,35351,1261,4056,17540,61148
37069,6,95,3,21,29,154
47904,246,5017,44,56,991,6354
36510,8914,30623,2975,14067,26980,83559
3227,109,1541,68,77,1544,3339
4085,43,321,32,56,801,1253
30399,5,269,2,37,64,377
28841,247,4378,134,104,4020,8883
21549,17,111,9,68,155,360
37902,421,15214,260,228,7949,24072
5872,14,748,4,40,111,917
39534,44391,255305,18945,19275,119278,457194
1259,266,17148,182,156,3910,21662
1110,1059,30938,1204,1474,4843,39518
41764,3,102,3,4,15,127
7605,24,264,17,104,122,531
1744,1034,9025,1566,1731,3753,17109
42840,7,11,4,22,91,135
2305,63,1703,76,146,1065,3053
30679,706,3827,282,261,5102,10178
37010,7,99,1,22,29,158
50102,2,18,1,2,4,27
19239,13,505,7,23,69,617
2371,284,2595,194,188,1330,4591
28827,7,225,8,45,73,358
35710,13,71,2,68,76,230
14829,11641,138400,7086,9689,78883,245699
13795,19,523,3,30,119,694
37215,28,177,17,35,405,662
37856,36,599,20,76,337,1068
3550,101,814,92,166,363,1536
540,692,20439,357,263,4191,25942
29269,9,80,3,43,64,199
36991,56,961,28,39,747,1831
1203,204,3879,116,98,4348,8645
1747,824,8788,645,575,11325,22157
24775,33,18,7,66,101,225
1509,783,15608,758,1150,4549,22848
23575,13,100,6,51,89,259
7530,20,513,14,58,196,801
23499,176,833,167,102,1085,2363
48941,1636,5568,226,146,4863,12439
2096,39,504,16,47,432,1038
42601,4,81,1,11,21,118
34939,251,1440,81,106,2552,4430
42211,4,136,2,26,41,209
37662,219,1033,172,775,884,3083
20175,13,143,5,56,144,361
50438,0,0,0,0,2611,2611
25051,6,71,3,46,81,207
6270,39,275,25,50,907,1296
1116,138,2563,73,92,2871,5737
30327,10,288,2,37,69,406
481,21963,264483,19927,20946,18862,346181
48644,2325,4418,463,1822,7317,16345
6095,30,492,15,66,283,886
12623,28,2165,13,29,298,2533
15873,25,94,10,95,145,369
36705,66,95,28,61,797,1047
22687,10293,132695,5787,14611,45699,209085
35411,211,289,41,109,1006,1656
34008,247,2516,144,180,4722,7809
21737,112,3061,120,70,1823,5186
22597,13,51,6,47,68,185
44005,1,29,0,20,29,79
30107,7,69,2,47,61,186
21215,81,421,52,83,688,1325
18755,196,2730,189,220,1218,4553
1489,183,4707,131,81,1757,6859
6748,135,4406,77,75,1363,6056
11691,26,3281,8,55,405,3775
36902,8789,24515,3593,9523,29417,75837
9513,46390,288672,37254,38439,122215,532970
4421,129,3679,101,93,1411,5413
39403,2,10,3,31,23,69
7967,23,174,14,45,419,675
42055,31,131,16,30,286,494
51132,6,5,3,6,12,32
33936,26,237,2,29,80,374
42886,1,0,2,1,9078,9082
9202,748,16528,373,321,7548,25518
34895,749,1731,305,271,1196,4252
39279,9,139,1,17,80,246
36409,242,170,97,304,529,1342
673,200,8113,215,177,2691,11396
33583,19,50,6,41,136,252
22265,20634,280426,12004,11200,48510,372774
39910,2,119,0,14,19,154
33922,68,0,27,71,122,288
2910,69,1270,51,75,797,2262
48852,4,26,1,14,34,79
49645,2,55,1,2,8,68
33859,19,1591,7,37,175,1829
12347,99,1790,84,58,1240,3271
5674,194,1109,112,173,1010,2598
12781,13,101,3,71,97,285
32772,1550,1136,788,1808,2562,7844
18599,105,3923,36,71,955,5090
42400,4,51,4,25,93,177
34561,45843,183591,25226,32442,138189,425291
5205,3476,130183,1755,671,50510,186595
10532,296,8753,190,170,4311,13720
3086,722,15449,513,479,7377,24540
41623,38373,152114,6159,10099,96871,303616
34528,7,75,2,33,67,184
4124,85,2696,73,109,1416,4379
23015,11,71,11,68,89,250
13831,14,115,10,61,109,309
39099,6,75,2,18,27,128
45830,1,4,0,10,15,30
37530,13,246,1,19,128,407
38451,36,0,11,61,73,181
35475,11,165,4,43,95,318
20229,18,72,13,43,228,374
4790,29,222,8,53,345,657
8921,19,664,20,61,299,1063
43654,0,6,1,6,10,23
6178,407,70779,251,263,4438,76138
30407,14,93,9,48,78,242
1774,49,1481,51,48,782,2411
15933,571,22650,194,266,7724,31405
33176,16,118,1,40,94,269
40495,5,52,5,41,42,145
30906,9,46,4,38,39,136
1503,48,702,37,58,679,1524
34849,11,323,6,24,214,578
12611,1976,6390,1748,3632,9305,23051
3706,276,2077,179,212,998,3742
49612,0,0,0,0,3053,3053
42670,30189,5,810,761,44278,76043
49368,37,191,20,10,302,560
17351,104,4999,65,51,1410,6629
31868,11,72,3,51,148,285
48062,1,7,0,13,13,34
8959,16,95,7,42,114,274
29975,246,2081,95,201,1737,4360
24909,841,5694,611,1282,4083,12511
26321,8,29,2,49,50,138
38419,251,1904,129,113,3368,5765
20155,126,2174,89,137,1456,3982
13843,598,2493,448,352,3697,7588
15651,1664,17812,1405,1359,11598,33838
28717,22,1544,10,40,275,1891
50862,0,0,0,0,1409,1409
4156,114,11276,105,71,2137,13703
37300,11,153,5,47,63,279
1915,1870,31553,1867,1586,12969,49845
625,103,1340,75,106,1157,2781
31908,8,742,2,31,76,859
16656,739,9723,227,223,4192,15104
43598,1,21,6,30,19,77
12991,83,1143,67,79,1453,2825
35621,45,0,15,62,101,223
35459,2813,136342,985,549,32075,172764
41221,744,718,126,126,2305,4019
5555,59,282,35,72,285,733
23055,13,403,7,35,106,564
39131,2,30,1,30,32,95
2136,511,9450,283,251,2431,12926
31807,16,233,3,47,116,415
2549,238,1546,183,191,2809,4967
43227,0,23,2,6,7,38
3638,230,1368,190,250,891,2929
5369,152,5345,79,79,1793,7448
812,1083,12417,1104,1623,12195,28422
41902,1,53,1,5,16,76
21663,37,1306,17,29,250,1639
15489,1705,22878,1261,1564,6671,34079
41298,15,314,5,16,129,479
1890,158,8898,99,86,3145,12386
309,269,1767,236,370,2691,5333
9455,27,113,14,74,160,388
37975,2243,24263,1146,1233,12881,41766
2209,223,1705,147,173,1229,3477
2018,98,2440,53,54,1743,4388
22733,594,1387,420,1047,1290,4738
31452,6073,36842,3430,8566,26116,81027
36155,37,1046,10,35,257,1385
6062,45,424,19,90,402,980
32430,8,140,1,26,24,199
7307,140,676,128,170,987,2101
32792,2616,16092,1295,1528,7327,28858
13403,1133,70144,547,370,13091,85285
13441,23,839,14,40,311,1227
37659,226,1084,89,90,686,2175
1657,442,6264,459,708,6498,14371
18841,26,679,8,46,199,958
37943,4,56,4,40,35,139
7305,162,7044,97,200,1719,9222
33933,106,61,24,195,663,1049
14647,164,3291,114,129,1785,5483
35700,25,33,7,39,50,154
33916,11,57,0,41,59,168
50465,1,48,0,3,11,63
25533,10,339,4,23,42,418
8362,78,5406,41,108,617,6250
40769,82,1239,18,77,656,2072
5274,91,311,62,116,789,1369
40332,615,11159,193,283,6192,18442
2809,28,183,24,82,163,480
11635,177,2879,120,105,2802,6083
14833,27245,248074,16313,18768,111409,421809
134,7320,87796,8155,8722,61860,173853
32948,6847,42631,4039,3924,47630,105071
38619,8041,45324,3028,4730,37726,98849
2411,806,7175,433,367,2605,11386
33863,21,125,5,42,110,303
9793,630,7997,363,211,5263,14464
45689,3,11,2,21,18,55
42205,83933,13,15249,25005,87023,211223
3561,140,1074,102,172,768,2256
24851,704,2376,332,271,1579,5262
5296,70,1074,51,48,902,2145
18959,482,3890,272,237,1349,6230
40314,445,9226,168,141,11261,21241
38683,8,114,9,51,112,294
362,106,2042,100,80,1343,3671
38393,38,189,26,67,776,1096
13827,15,126,15,64,120,340
533,356,3428,461,538,2982,7765
3285,114,822,118,196,1302,2552
29493,7,87,3,33,44,174
8442,34,197,22,59,476,788
34224,4,69,3,32,42,150
7524,8,256,6,40,92,402
39363,28,421,19,44,310,822
33394,414,2076,193,1430,3462,7575
41030,60,1083,34,44,713,1934
6726,133,2101,117,145,1498,3994
50042,3,92,0,4,22,121
3082,115,904,66,113,544,1742
49276,28,12,11,25,133,209
28675,5228,160175,2046,855,59940,228244
30663,51,1201,19,58,496,1825
2744,589,7466,700,978,5796,15529
7568,657,6382,844,825,6685,15393
43798,0,7,1,6,11,25
20505,87,911,52,69,1493,2612
3436,36,302,37,111,211,697
42725,2,103,3,6,21,135
39333,26,254,23,44,330,677
15795,146,425,92,280,520,1463
17961,28,358,21,79,398,884
34893,125,1022,72,79,1702,3000
43485,2,56,2,6,14,80
21677,5470,25907,4525,11121,16628,63651
10105,48,426,25,69,480,1048
9347,447,19922,270,238,5269,26146
31317,17,67,4,46,100,234
28759,13,164,7,37,111,332
38386,78,387,26,73,650,1214
9879,12,151,3,40,95,301
32142,13,165,5,65,107,355
32338,106,2152,36,80,967,3341
48866,35,49,7,32,159,282
381,352,14449,317,221,3716,19055
30149,12,85,9,61,98,265
18087,12,166,9,46,118,351
2613,74,718,53,103,1064,2012
1049,219,6230,166,138,6242,12995
34112,12,58,6,29,71,176
1592,1026,8322,889,1130,11704,23071
40914,18,672,2,15,60,767
29375,74,0,17,82,104,277
13245,565,6910,370,204,2499,10548
32349,20,675,14,41,191,941
5629,41,437,35,42,507,1062
26331,9,40,4,44,60,157
39149,2,11,2,31,29,75
34607,2273,11956,897,1138,12075,28339
35442,11,103,1,34,50,199
9950,16,246,7,62,138,469
28771,983,51871,328,306,11537,65025
35235,220,1427,92,160,1757,3656
12689,51,523,27,37,522,1160
43248,0,12,2,6,10,30
5877,234,3412,131,1003,1055,5835
36289,47,1676,16,52,365,2156
31133,150,2674,121,131,1635,4711
37033,13358,53603,5150,3499,33852,109462
44166,0,3,0,9,13,25
2331,204,2770,189,261,1564,4988
19401,72,326,62,83,1260,1803
2189,233,1045,128,150,1023,2579
102,4027,63610,4193,5319,19016,96165
50999,0,0,0,0,436,436
40204,8,235,1,18,36,298
8908,115,3290,89,77,1987,5558
7158,32,586,30,52,458,1158
32146,15,121,11,73,157,377
9936,12938,163877,5742,11142,61137,254836
49487,335,2088,75,36,2161,4695
10908,26,304,25,69,332,756
3518,62,1557,36,42,1036,2733
17675,11,60,9,82,121,283
37799,29706,527432,11049,32306,94805,695298
5566,82,505,47,91,435,1160
20377,926,5363,397,274,2092,9052
28427,26,94,14,39,184,357
15529,15,354,8,28,77,482
21869,17,120,4,51,131,323
615,587,7252,500,570,6351,15260
37910,218,4279,102,116,2350,7065
5929,48,473,45,68,844,1478
1576,2462,12912,2715,2309,16530,36928
33206,62148,772199,25636,23614,163892,1047489
23149,16,160,10,94,143,423
9916,58,229,38,111,676,1112
5228,572,25827,256,191,6708,33554
3327,318,1162,254,169,3062,4965
8120,61,1100,44,57,1187,2449
2672,55,3196,39,107,549,3946
2521,150,906,94,158,1392,2700
248,3609,67571,2854,4728,27696,106458
51105,0,0,0,1,3905,3906
43804,0,7,1,5,10,23
682,617,7423,522,765,4609,13936
36186,129,4037,44,113,1241,5564
6831,15,762,9,46,195,1027
28835,232,1584,132,307,1576,3831
29992,38,191,21,62,187,499
16572,5,67,3,53,67,195
7106,83,252,60,102,471,968
2982,389,3323,211,206,1760,5889
48059,1,10,0,9,16,36
38691,138304,961784,40466,41294,196566,1378414
37208,15838,72648,5512,5291,85405,184694
13553,15,111,4,64,215,409
40297,5,116,3,8,23,155
1851,25,319,22,45,349,760
29966,8,135,2,28,43,216
5365,1120,61363,452,288,23682,86905
13221,2369,15300,1019,784,6095,25567
10334,221,5267,162,184,2530,8364
10793,52791,708338,36532,57327,243020,1098008
17893,12,171,13,63,112,371
37562,65,194,28,56,1108,1451
36464,17,42,8,49,87,203
13271,2165,132675,1041,643,29334,165858
32133,79,576,50,84,2049,2838
41174,19,456,6,11,119,611
24469,428,20239,184,143,3177,24171
16746,11,63,1,49,67,191
32092,9,176,2,21,37,245
28647,13,659,8,27,103,810
3002,17405,158120,11059,7489,108719,302792
2794,96,598,56,89,429,1268
45760,1,8,0,13,22,44
31880,26,1437,11,28,235,1737
4454,210,8284,138,144,3241,12017
30413,537,19077,244,212,7209,27279
48577,114,1689,30,27,1065,2925
30817,492,2482,242,284,1611,5111
45304,1,5,1,13,19,39
12569,30,290,6,40,280,646
38491,572,3212,102,190,1539,5615
25549,15,915,5,36,167,1138
10528,76,1001,35,154,615,1881
24261,570,28219,370,203,9423,38785
36350,6,95,0,16,27,144
20365,283,17958,265,307,4350,23163
30457,17,113,18,95,112,355
9008,493,2763,262,275,1480,5273
9888,303,16708,216,128,4552,21907
10346,49,459,33,98,618,1257
5168,68,3583,32,48,1315,5046
21497,202,3264,83,116,1883,5548
2366,61,171,30,75,541,878
22491,17,193,6,42,113,371
41688,679,2500,185,435,1386,5185
41218,5,26,6,20,59,116
1799,154,7160,98,71,1928,9411
29495,10,160,4,37,49,260
15069,11,57,5,59,72,204
44524,0,0,0,0,13789,13789
21485,12,72,6,54,91,235
29435,22,45,3,63,60,193
37968,70,163,36,101,330,700
