character_id,people_id
22201,872
48065,872
10190,872
27673,872
31642,872
23520,872
38823,872
27673,872
19187,872
26745,872
16582,872
21031,872
10190,872
10190,872
2165,872
4169,872
1934,872
1253,872
9932,872
4169,872
1934,872
37419,872
2165,872
2191,872
3085,872
30112,872
38789,872
790,872
561,872
45445,872
1137,872
22492,872
22491,872
83359,872
22491,872
9972,872
561,872
6165,872
13498,872
22492,872
22491,872
17804,872
2820,872
5667,872
14298,872
10988,872
368,872
2820,872
52709,872
152523,872
31190,872
2519,872
22802,872
35285,872
2820,872
146841,872
2820,872
14490,872
41784,872
10166,872
63403,872
6293,872
2146,872
27059,872
50625,872
9776,872
127080,872
8571,872
8720,872
8710,872
2146,872
126047,872
2131,872
6133,872
6293,872
2146,872
2131,872
2131,872
14957,11908
14957,11908
30374,11908
14957,11908
14957,11908
47509,11908
31156,11908
14957,11908
46211,11908
9784,11908
14957,11908
54965,11908
15023,11908
19979,11908
35288,11908
2065,11908
2065,11908
2065,11908
130170,11908
2065,11908
2065,11908
2065,11908
9784,11908
2130,11908
2065,11908
2065,11908
37935,40014
38533,15309
38533,15309
170581,15309
139102,43543
142619,43543
146123,43543
139102,43543
134512,43543
81941,43543
128182,43543
123357,43543
38816,43543
110247,43543
87385,43543
77757,43543
107721,43543
52365,43543
55021,43543
114511,43543
6149,43543
185346,42255
183374,42255
177496,42255
180835,42255
174826,42255
172667,42255
162192,42255
160624,42255
157205,42255
154768,42255
140154,42255
150274,42255
70117,9748
8738,9748
65361,1571
5312,1571
59621,9660
59621,9660
22123,9660
22123,9660
164263,42087
162363,42087
159759,42087
152457,42087
140946,42087
31909,10079
31909,10079
10055,48212
119543,45689
148196,45689
127324,45689
109493,45689
128660,45689
129650,45689
111783,45689
86857,45689
111783,45689
44599,45689
315,45689
304,45689
195963,7356
20091,7356
143256,7356
133705,7356
153728,7356
20093,7356
21543,7356
138269,7356
20093,7356
20091,7356
100497,7356
5642,7356
113467,7356
180033,7356
82721,7356
143256,7356
27064,7356
26457,7356
143256,7356
143256,7356
125918,702
125918,702
125918,702
141161,702
125918,702
3023,702
91221,702
125918,702
203111,53965
202451,53965
72465,53965
2030,1382
136730,36973
174363,36973
176959,36973
137070,36973
178472,36973
51153,36973
163102,36973
152900,36973
134381,36973
158500,36973
155513,36973
155580,36973
153382,36973
127760,36973
150898,36973
139303,36973
151273,36973
136730,36973
134381,36973
133101,36973
112743,36973
124629,36973
84333,36973
161786,36973
132108,36973
112743,36973
121013,36973
51153,36973
51153,36973
108957,18069
66905,18069
101561,18069
73137,18069
45197,14999
30500,14999
31914,14999
14044,14999
16210,14999
21936,14999
73677,25933
176997,25933
73677,25933
73677,25933
179388,25933
137183,25933
159197,25933
155902,25933
73677,25933
73677,25933
38827,25933
92939,25933
73677,25933
106265,25933
98675,25933
93035,25933
335,705
20674,705
20674,705
20674,705
20674,705
20674,705
8381,705
4375,705
13058,705
20674,705
335,705
149931,19876
7558,19876
129785,19876
51743,19876
40508,19876
51743,19876
56113,19876
40508,19876
35935,19876
45791,12979
142055,17553
127546,17553
105769,17553
94535,17553
84819,17553
94723,17553
94535,17553
94723,17553
70865,17553
6770,17553
10966,17553
10944,17553
75,17553
21599,17553
403,17553
1610,17553
10966,17553
10944,17553
17620,17553
17620,17553
5724,1501
177601,1501
44025,1501
152587,1501
5724,1501
44025,1501
7867,1501
44025,1501
44025,1501
44025,1501
127185,1501
44025,1501
154560,1501
44025,1501
5724,1501
44025,1501
44025,1501
84187,1501
44025,1501
99621,1501
99641,1501
99625,1501
44025,1501
44025,1501
44025,1501
51757,1501
44025,1501
33720,1501
41483,1501
100649,1501
14082,1501
18678,1501
19417,1501
42694,1501
17387,1501
17387,1501
18678,1501
21486,1501
14082,1501
2767,1501
1067,1501
30117,1501
11974,1501
5020,1501
1557,1501
44583,1501
9949,1501
78971,1501
5020,1501
5020,1501
5020,1501
22482,1501
5098,1501
5085,1501
18912,1501
11974,1501
91755,1501
18912,1501
19787,1501
65255,1501
40483,1501
79723,1501
26590,1501
8875,1501
12595,1501
184610,1501
27832,1501
5994,1501
183894,1501
21222,1501
33828,1501
119539,1501
163528,1501
163222,1501
161455,1501
17361,1501
180413,1501
81467,1501
7867,1501
114383,1501
114191,1501
42546,541
29458,541
4244,541
835,541
835,541
84527,541
16631,541
166909,27667
152500,27667
109683,27667
95203,27667
197683,19283
139043,19283
194053,19283
190588,19283
186879,19283
141573,19283
183718,19283
179573,19283
139043,19283
167534,19283
174376,19283
137170,19283
141573,19283
154217,19283
165367,19283
164504,19283
163101,19283
139043,19283
93343,19283
155152,19283
134420,19283
136758,19283
159302,19283
136758,19283
153965,19283
152485,19283
121189,19283
148501,19283
152398,19283
139043,19283
59787,19283
143678,19283
143763,19283
146916,19283
149038,19283
166820,19283
127789,19283
143039,19283
43717,19283
134420,19283
141209,19283
141209,19283
14675,19283
142317,19283
142425,19283
139043,19283
154977,19283
66519,19283
140684,19283
127789,19283
112759,19283
124631,19283
135268,19283
133870,19283
163386,19283
133628,19283
44364,19283
66519,19283
91423,19283
112759,19283
38830,19283
127789,19283
93343,19283
123131,19283
115549,19283
116947,19283
126529,19283
104809,19283
93343,19283
104809,19283
99081,19283
66519,19283
91423,19283
74141,19283
66519,19283
59787,19283
51245,19283
19940,19283
42128,19283
71091,19283
14675,19283
54501,19283
7182,1050
7182,1050
7182,1050
7182,1050
115003,56368
148526,44003
6727,44003
15772,44003
28291,44003
1630,1532
1630,1532
1630,1532
114135,1532
114133,1532
2736,14303
6772,14303
10725,14303
7863,46464
11767,46464
5668,46464
11767,46464
5668,46464
112833,46464
5668,46464
5668,46464
8261,46464
112835,46464
112833,46464
80107,46464
16140,46464
8261,46464
30541,5334
194583,33049
175344,33049
157948,33049
165062,33049
134383,33049
157948,33049
134383,33049
134383,33049
118553,33049
118553,33049
109711,33049
109711,33049
201704,215
185824,215
201514,215
154949,215
2949,215
119913,215
2949,215
159217,215
146541,215
141143,215
141427,215
141426,215
135505,215
133522,215
2949,215
119913,215
87999,215
58417,215
119913,215
42193,215
42186,215
42193,215
42186,215
87999,215
41369,215
41369,215
42186,215
15261,215
54491,215
34570,215
77149,215
42193,215
42186,215
42186,215
42193,215
2949,215
3345,215
17714,215
34570,215
2949,215
31911,215
3345,215
29704,215
29703,215
133393,215
13028,215
16498,215
18810,215
10184,215
4336,215
17714,215
16498,215
95235,215
15062,215
13060,215
13028,215
12638,215
10184,215
10184,215
31137,215
3345,215
7829,215
115947,215
101981,215
1925,215
34674,215
8368,215
3127,215
11941,215
28538,215
2949,215
610,215
2356,215
85107,215
38567,215
22861,215
15460,215
798,215
880,215
40206,215
55945,215
54061,215
58817,215
12013,215
508,55627
1043,55627
1043,55627
1043,55627
39865,55627
35306,55627
52867,8685
189250,42938
146197,42938
127540,42938
127540,42938
16302,42938
45943,42938
16302,42938
28223,7030
7676,7030
2792,5031
2930,5031
2792,5031
2930,5031
170162,47627
137272,47627
157220,47627
157220,47627
144402,47627
147367,47627
140484,47627
137272,47627
135675,47627
108301,47627
138681,47627
125110,47627
140484,47627
135675,47627
108301,47627
108301,47627
108301,47627
108301,47627
152271,21419
66337,21419
32948,21419
16413,21419
4886,21419
52685,21419
52669,21419
52669,21419
139016,5853
13395,5853
7238,5853
22217,5853
14002,5853
111981,5853
91185,5853
91169,5853
37937,5853
58821,5853
21539,5853
190950,37496
168662,37496
135461,37496
126839,37496
149112,44467
30977,44467
145399,44467
129919,44467
148455,44467
129919,44467
12570,44467
16990,44467
102587,30069
4775,45522
4775,45522
4775,45522
23812,9981
20071,864
5828,864
5828,864
194266,14187
20856,14187
140809,14187
171372,14187
187219,14187
35129,14187
179832,14187
140809,14187
168583,14187
168085,14187
140809,14187
69961,14187
155965,14187
152653,14187
140809,14187
140809,14187
66813,14187
161308,14187
140221,14187
140809,14187
138249,14187
127004,14187
66813,14187
126810,14187
127004,14187
112345,14187
110791,14187
113023,14187
146039,14187
134496,14187
115209,14187
101011,14187
99067,14187
99023,14187
597,14187
82713,14187
597,14187
82713,14187
105131,14187
597,14187
168388,14187
154130,14187
168387,14187
168385,14187
162608,14187
158484,14187
33642,8890
33642,8890
33642,8890
33642,8890
33642,8890
26427,8890
144703,8890
23224,8890
3530,8890
178901,45340
157726,45340
156837,45340
150690,45340
56263,16089
88029,16089
40148,16089
40157,16089
28893,16089
27397,16089
218,30
142523,30
1851,30
195114,30
1851,30
179350,30
142523,30
181207,30
142523,30
175197,30
157761,30
53937,30
86035,30
173938,30
11474,30
144051,30
146618,30
16301,30
179350,30
144051,30
142523,30
158592,30
142523,30
65869,30
160247,30
118699,30
218,30
139294,30
151482,30
53937,30
134061,30
151339,30
152345,30
146618,30
157512,30
156781,30
42804,30
134061,30
19089,30
134061,30
155528,30
144051,30
143023,30
29037,30
94157,30
147819,30
53937,30
86035,30
137691,30
135602,30
10886,30
53937,30
119949,30
111033,30
119949,30
42804,30
106171,30
10886,30
70685,30
65869,30
106171,30
16301,30
70685,30
23490,30
67945,30
21292,30
65869,30
53937,30
65869,30
93679,30
65869,30
111033,30
42804,30
65869,30
1851,30
88999,30
53937,30
82265,30
65869,30
218,30
82265,30
21905,30
65869,30
42804,30
11474,30
42804,30
1490,30
62995,30
53937,30
5880,30
16301,30
1490,30
50047,30
3563,30
5880,30
5880,30
1851,30
31017,30
23490,30
16301,30
16301,30
190561,30
21292,30
218,30
118699,30
13126,30
68711,30
21292,30
29110,30
21292,30
31017,30
23490,30
21292,30
23490,30
43750,30
21292,30
16301,30
31017,30
21292,30
5880,30
21292,30
13459,30
106549,30
12357,30
7781,30
13126,30
23490,30
21283,30
24325,30
11474,30
68711,30
5880,30
28213,30
16301,30
1851,30
97969,30
21283,30
3595,30
3595,30
75288,30
11474,30
21283,30
5880,30
3595,30
11474,30
13126,30
14449,30
97969,30
7781,30
21283,30
7781,30
5791,30
6961,30
1851,30
3563,30
1851,30
1851,30
113,30
5880,30
218,30
2711,30
2284,30
2333,30
185765,30
12357,30
13017,30
97969,30
3563,30
29574,30
31932,30
1465,30
113,30
5566,30
515,30
1851,30
3563,30
5880,30
3927,30
113,30
1656,30
21317,30
3102,30
1526,30
839,30
5880,30
5880,30
22769,30
527,30
10764,30
31932,30
3927,30
113,30
4476,30
1465,30
4198,30
113,30
2908,30
839,30
218,30
113,30
85731,30
5892,30
5892,30
7606,30
218,30
2908,30
4028,30
2316,30
7122,30
156291,30
12322,30
2908,30
48,30
113,30
13017,30
8997,30
218,30
11036,30
9550,30
28285,30
5892,30
13261,30
8876,30
5892,30
1465,30
2908,30
17935,30
5880,30
218,30
126764,30
1490,30
11036,30
12559,30
2502,30
78251,30
7441,30
218,30
6024,30
94397,30
12224,30
4198,30
4198,30
94397,30
46059,30
11774,30
53537,30
15110,30
3327,30
29986,30
41541,30
118699,30
98939,30
27398,27435
8490,27435
2272,27435
13213,27435
9180,27435
9180,27435
9180,27435
116179,43882
125269,43882
116179,43882
138132,43882
116179,43882
68397,43882
118637,43882
126790,43882
72783,43882
73235,345
73235,345
9528,345
55259,345
42659,345
60563,345
95971,345
92175,345
152467,345
12515,345
12515,345
3844,345
36309,345
8323,345
12515,345
162935,345
61189,345
9528,345
24314,345
101299,345
9528,345
24314,345
19739,345
19739,345
19739,345
9528,345
19739,345
125375,345
9528,345
2113,345
95971,345
187277,345
51853,345
41687,345
39347,345
39346,345
2113,345
12580,345
40207,345
60563,345
5106,11684
180764,45371
177233,45371
157686,45371
156106,45371
144370,45371
152624,45371
148202,45371
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
1743,35831
90961,35831
1743,35831
90961,35831
1743,35831
140459,35831
96457,35831
10745,27537
4248,27537
3430,27537
25725,27537
1369,7444
1369,7444
1369,7444
43149,1647
1807,1647
1124,1647
1807,1647
1124,1647
1807,1647
1124,1647
41,1647
41,1647
45123,1647
2473,9072
3798,9072
3797,9072
2473,9072
2473,9072
2473,9072
3900,9072
3365,9072
3365,9072
3365,9072
2473,9072
3365,9072
2825,9072
3365,9072
2825,9072
3900,9072
2825,9072
2825,9072
2825,9072
2825,9072
2825,9072
24030,9072
186897,52585
17757,23653
4850,23653
4850,23653
4850,23653
59033,23653
4850,23653
4850,23653
269,23653
42732,12489
75068,1520
189382,1520
124571,1520
200522,1520
173927,1520
166953,1520
167495,1520
157553,1520
157474,1520
154076,1520
84325,1520
144148,1520
150926,1520
76724,1520
37062,1520
68139,1520
136601,1520
84325,1520
131914,1520
131914,1520
68139,1520
130195,1520
84325,1520
122729,1520
37062,1520
97647,1520
54589,1520
84325,1520
54589,1520
23483,1520
59357,1520
50399,1520
49279,1520
49279,1520
50399,1520
23483,1520
49279,1520
49279,1520
44797,1520
49279,1520
99603,1520
100651,1520
89933,1520
41972,1520
23483,1520
38947,1520
31552,1520
40929,1520
134110,1520
19289,1520
15533,1520
12368,1520
15533,1520
55535,1520
137362,1520
31552,1520
152719,1520
16776,1520
87553,1520
34266,1520
19289,1520
16761,1520
23152,1520
41209,1520
1294,1520
11564,1520
123675,1520
10274,1520
28128,1520
17801,1520
15189,1520
11564,1520
36818,1520
16648,1520
12368,1520
18104,1520
30568,1520
17801,1520
21472,1520
136236,1520
136206,1520
123798,1520
16648,1520
133618,1520
8477,1520
4077,1520
12376,1520
127519,1520
40659,1520
9250,1520
57213,1520
197866,1520
17549,1520
56461,1520
24282,1520
184683,1520
183043,1520
180457,1520
196437,1520
197111,1520
195302,53996
15091,32271
8808,1362
129086,1362
126932,1362
137274,47724
152807,47724
125095,47724
157255,47724
152807,47724
144403,47724
140431,47724
137274,47724
125095,47724
125111,47724
140431,47724
145525,47724
135676,47724
1812,47724
188924,823
112081,823
182659,823
195030,823
89249,823
134113,823
186193,823
185278,823
43906,823
180388,823
188924,823
112081,823
177716,823
188924,823
112081,823
83941,823
43906,823
134113,823
55853,823
156251,823
151234,823
138744,823
110539,823
43906,823
163988,823
134113,823
159235,823
55853,823
154320,823
123163,823
156659,823
155899,823
55853,823
149633,823
139577,823
155311,823
172119,823
43906,823
43187,823
156678,823
143660,823
137785,823
27885,823
141458,823
138744,823
139577,823
139681,823
139680,823
130516,823
27885,823
138131,823
126369,823
55853,823
27885,823
27885,823
55853,823
130516,823
130197,823
125259,823
126981,823
129908,823
126029,823
119723,823
126591,823
27885,823
104673,823
105231,823
60955,823
43906,823
112061,823
43815,823
124852,823
89249,823
112081,823
188924,823
58445,823
108573,823
68761,823
25664,823
43906,823
110539,823
105231,823
100627,823
23495,823
126029,823
100627,823
55853,823
19165,823
59773,823
43906,823
92329,823
88593,823
75568,823
92329,823
89249,823
93825,823
59773,823
42881,823
30593,823
71929,823
55853,823
91535,823
38956,823
100691,823
99723,823
81271,823
38956,823
80181,823
58445,823
83941,823
71929,823
43187,823
43906,823
52247,823
43906,823
60955,823
47723,823
67911,823
67597,823
42876,823
132983,823
58445,823
16034,823
127994,823
52247,823
44225,823
54473,823
115525,823
55853,823
47723,823
42876,823
33118,823
43187,823
52585,823
51147,823
47167,823
44531,823
44225,823
45669,823
43604,823
23495,823
43187,823
47723,823
42876,823
43187,823
48589,823
31766,823
31766,823
25401,823
23278,823
23247,823
85325,823
145148,823
28125,823
5806,823
34474,823
25401,823
33118,823
23495,823
4245,823
23495,823
27885,823
36555,823
35321,823
34474,823
31766,823
33118,823
13996,823
29543,823
27885,823
19165,823
4245,823
19077,823
1549,823
23495,823
24413,823
22671,823
19165,823
18163,823
19012,823
18857,823
1549,823
24283,823
30795,823
83981,823
85045,823
84115,823
31850,823
4245,823
30515,823
92329,823
30893,823
6101,823
16769,823
5806,823
153640,823
17168,823
12948,823
8027,823
4245,823
5554,823
5806,823
40347,823
12948,823
58051,823
22645,823
2512,823
6362,823
131718,823
144957,28485
98197,28485
63893,28485
76440,28485
42547,28485
1233,28485
1233,28485
876,28485
193,28485
2096,28485
40465,28485
129575,28485
174898,26581
174898,26581
37720,26581
168597,26581
149918,26581
37720,26581
37720,26581
75454,26581
3776,26581
37720,26581
3776,26581
20090,26581
18132,26581
2926,26581
4168,26581
7177,26581
7177,26581
103,26581
103,26581
103,26581
105273,69
175129,69
75716,69
105273,69
75716,69
505,69
152441,69
144081,69
88317,69
146573,69
142368,69
143739,69
11906,69
146573,69
88317,69
134197,69
134047,69
131895,69
76908,69
108853,69
505,69
107557,69
89435,69
505,69
81725,69
505,69
107557,69
117003,69
105273,69
25899,69
8904,69
25887,69
41230,69
76908,69
108853,69
89435,69
39742,69
33753,69
32438,69
42501,69
76250,69
54265,69
76250,69
76908,69
54625,69
42501,69
54581,69
83809,69
2174,69
51061,69
34912,69
31474,69
43102,69
34912,69
16601,69
505,69
31255,69
17019,69
80715,69
1121,69
2936,69
4700,69
36178,69
1121,69
1107,69
15457,69
4456,69
1121,69
356,69
15736,69
20474,69
505,69
55977,69
356,69
1107,69
429,69
356,69
4980,69
1524,69
7661,69
1107,69
2296,69
42385,69
41640,69
15457,69
41563,69
24771,69
5427,69
1880,69
240,69
428,69
7884,69
12389,69
12068,69
8623,69
21533,69
15725,69
135991,69
23033,69
2215,69
5263,69
20405,69
2474,69
4070,69
4185,69
24156,69
136019,69
135991,69
28594,69
133019,69
133018,69
133017,69
92505,69
12398,69
1039,69
27305,69
3110,69
240,69
18052,69
3080,69
3080,69
132740,69
8981,69
15955,69
1039,69
1039,69
1730,69
1039,69
1039,69
4829,69
131993,69
27699,69
7378,69
48323,69
45571,69
6504,69
43035,69
11828,69
11906,69
23471,69
7895,69
8904,69
25899,69
25887,69
8904,69
8367,69
131242,69
7895,69
141029,41395
195688,40696
175499,40696
170075,40696
159068,40696
150583,40696
138801,40696
140885,40696
29111,5357
316,5357
86013,5357
5434,5357
9117,5357
36983,5357
9117,5357
170611,53242
190591,53242
88207,46537
30958,46537
30958,46537
71,46537
3810,46537
4319,46537
961,46537
3911,46537
8622,46537
233,46537
370,46537
172,46537
3076,46537
72187,46537
751,46537
435,46537
1745,46537
1250,46537
12060,46537
134216,46537
113559,46537
59693,46537
8043,46537
4836,46537
24943,46537
24943,46537
24943,46537
94237,655
204417,655
204825,655
200494,655
140046,655
32507,655
199407,655
201369,655
200901,655
199560,655
86665,655
189202,655
97064,655
86665,655
193540,655
144919,655
151143,655
186825,655
182016,655
140046,655
86665,655
137644,655
166918,655
175847,655
144919,655
167803,655
123915,655
140046,655
157690,655
86665,655
4830,655
29493,655
31143,655
35855,655
168593,655
156047,655
158927,655
166918,655
184384,655
163005,655
86665,655
72657,655
123177,655
159042,655
157690,655
156770,655
152531,655
155487,655
140046,655
123915,655
29493,655
155391,655
148786,655
146228,655
91979,655
36560,655
145297,655
53235,655
142876,655
91979,655
133151,655
53235,655
139411,655
29493,655
137644,655
137723,655
49641,655
78513,655
66513,655
29430,655
140327,655
72657,655
91979,655
39763,655
164774,655
53235,655
53235,655
29430,655
91979,655
78513,655
29430,655
119965,655
78513,655
104925,655
119965,655
29430,655
122703,655
104925,655
97675,655
94541,655
82337,655
114735,655
86665,655
104925,655
126799,655
97064,655
82337,655
53235,655
91979,655
91979,655
53235,655
100081,655
102521,655
61211,655
31143,655
29493,655
4830,655
53235,655
55907,655
40856,655
94541,655
89131,655
27,655
129785,655
91979,655
97064,655
94079,655
78513,655
66513,655
41465,655
32781,655
53235,655
50137,655
41465,655
62793,655
75024,655
62969,655
27,655
73895,655
62969,655
75214,655
71909,655
72657,655
32781,655
81171,655
40856,655
78867,655
31143,655
29493,655
66513,655
62969,655
61811,655
43958,655
59981,655
67197,655
37240,655
94255,655
39893,655
55907,655
61811,655
39893,655
39763,655
87889,655
62131,655
42103,655
39893,655
27,655
43855,655
40317,655
41375,655
44332,655
50137,655
32801,655
29493,655
31143,655
39763,655
41099,655
40856,655
4830,655
101267,655
41465,655
75926,655
39782,655
59573,655
36138,655
35855,655
37301,655
32801,655
29430,655
110679,655
36138,655
55139,655
28086,655
4830,655
49641,655
30913,655
26329,655
30180,655
29430,655
29248,655
23103,655
31143,655
29493,655
47605,655
37301,655
21176,655
10078,655
23103,655
10078,655
125328,655
95643,655
4830,655
24036,655
4830,655
4830,655
16271,655
17800,655
11348,655
4830,655
22372,655
4830,655
5738,655
1562,655
4830,655
21040,655
1562,655
16798,655
23765,655
12272,655
164240,655
180030,655
179932,655
62041,655
100521,655
197294,655
197051,655
196953,655
196850,655
96767,655
136513,40703
199177,52941
156578,52941
1019,5860
11268,5860
191879,55486
142961,55486
138390,55486
177569,55486
173215,55486
194622,55486
188628,55486
164415,55486
35797,55486
167443,55486
137825,55486
54599,55486
142428,55486
142427,55486
127263,55486
6195,33727
842,33727
874,33727
5286,33727
6991,33727
14737,33727
842,33727
1422,33727
47735,33727
64733,33727
16130,33727
2667,33727
234,33727
141556,33727
141550,33727
6321,33727
184601,33727
6195,33727
94719,33727
6410,33727
4833,33727
9117,33727
27940,33727
8178,33727
130851,33727
6836,33727
6836,33727
756,33727
5190,1683
5190,1683
5190,1683
127193,1683
110017,1683
5190,1683
101921,1683
112201,1683
10732,1683
10732,1683
10732,1683
5190,1683
17647,1683
101703,1683
34627,1683
34627,1683
38689,1683
5190,1683
38689,1683
43041,1683
33219,1683
17647,1683
25296,1683
28851,1683
161029,1683
30329,1683
30752,1683
5190,1683
28851,1683
35794,1683
24380,1683
10732,1683
17647,1683
10732,1683
30051,1683
86959,1683
87439,1683
43041,1683
24437,1683
17647,1683
10732,1683
10732,1683
87439,1683
86959,1683
34488,1683
20802,1683
34488,1683
185885,1683
17647,1683
32685,1683
20802,1683
9810,1683
15738,1683
30015,1683
28510,1683
9810,1683
94039,1683
18327,1683
181507,1683
9949,1556
9949,1556
9949,1556
90825,1556
9949,1556
9949,1556
90825,1556
9949,1556
9949,1556
90825,1556
9949,1556
9949,1556
9949,1556
9949,1556
92931,47847
1264,47847
133369,37406
144849,37406
50499,37406
2777,37406
25160,37406
2882,37406
145622,37406
7133,37406
35819,37406
4950,37406
4950,37406
29030,37406
8722,37406
8650,37406
4004,43800
95985,43800
177548,43800
20240,43800
95985,43800
151146,43800
175198,43800
16058,43800
183258,43800
2653,43800
16058,43800
173119,43800
141624,43800
35129,43800
165729,43800
95985,43800
124809,43800
203764,43800
2749,43800
165729,43800
13021,43800
179760,43800
137646,43800
170937,43800
124803,43800
179760,43800
95985,43800
179760,43800
161234,43800
124803,43800
95985,43800
127764,43800
23476,43800
124809,43800
7040,43800
150913,43800
142481,43800
124803,43800
137646,43800
142185,43800
124809,43800
138959,43800
95961,43800
12051,43800
135726,43800
88203,43800
5836,43800
4004,43800
8294,43800
2749,43800
15364,43800
2653,43800
2653,43800
1080,43800
9203,43800
8434,43800
9324,43800
23370,43800
2749,43800
4898,43800
13249,43800
129116,43800
29559,43800
11442,1834
11442,1834
175966,21349
162273,21349
149280,21349
51121,21349
38844,21349
51161,21349
38844,21349
38844,21349
25988,21349
31776,21349
16540,21349
158567,21349
8524,21349
164138,43031
8428,43031
43578,43031
17232,43031
35500,43031
16423,43031
49235,43031
19879,43031
13314,43031
137480,43031
34252,43031
537,43031
63719,43031
2410,7080
9916,7080
117919,40593
117919,40593
162499,40593
117919,40593
149903,40593
117919,40593
117919,40593
149903,40593
117919,40593
140178,40593
117919,40593
183547,43279
203263,43279
170466,43279
140810,43279
205278,43279
140923,43279
140810,43279
111341,43279
200865,43279
195270,43279
179343,43279
165312,43279
140810,43279
153964,43279
192232,43279
196376,43279
111341,43279
151153,43279
187838,43279
179343,43279
120121,43279
204725,43279
177837,43279
140810,43279
175646,43279
176440,43279
188435,43279
167526,43279
161045,43279
175584,43279
177837,43279
173959,43279
170466,43279
172365,43279
140923,43279
151153,43279
160367,43279
167526,43279
140810,43279
125342,43279
160101,43279
160101,43279
161045,43279
163923,43279
202304,43279
140923,43279
160101,43279
160771,43279
140923,43279
158436,43279
88177,43279
14278,43279
152158,43279
14278,43279
164364,43279
144994,43279
150168,43279
148763,43279
100569,29263
157308,42718
139442,42718
118995,42718
12944,42718
12944,42718
41161,42718
35328,42718
5127,42718
2347,42718
28060,42718
7951,42718
2976,42718
9813,42718
25228,42718
5414,42718
55367,42718
55365,42718
10007,42718
27382,42718
3933,42718
3933,42718
15004,42718
814,42718
51899,42718
11050,42718
543,42718
191823,43992
142021,43992
142021,43992
192437,43992
142021,43992
142021,43992
131945,43992
142021,43992
23564,43992
205416,43992
770,43992
54337,43992
23056,43992
22921,43992
14032,43992
25718,43992
25729,43992
25096,43992
330,43992
20245,43992
34220,43992
95053,43992
178500,50956
183472,47778
178223,47778
177145,47778
171289,47778
158849,47778
158096,23633
3937,23633
3937,23633
161887,23633
3937,23633
148548,23633
3937,23633
3937,23633
17215,23633
22687,23633
3937,23633
3937,23633
3937,23633
3937,23633
3937,23633
90305,23633
3937,23633
3937,23633
3937,23633
3937,23633
3937,23633
3937,23633
3937,23633
3937,23633
34945,23633
3937,23633
3937,23633
3937,23633
3937,23633
3937,23633
3937,23633
67839,23633
67837,23633
34945,23633
3937,23633
3937,23633
3937,23633
3937,23633
21805,23633
37449,23633
3937,23633
3937,23633
3937,23633
196614,54215
31432,22039
31432,22039
59179,16425
59179,16425
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
2008,8212
7955,8212
7955,8212
7955,8212
121733,36569
137933,36569
2404,983
4848,983
125921,983
2404,983
125286,983
2404,983
19736,983
126826,983
125921,983
42404,983
126826,983
4848,983
2404,983
2404,983
4848,983
4848,983
2404,983
144793,983
19736,983
156021,983
135523,983
61,983
154264,983
2404,983
135523,983
16016,983
31062,983
2404,983
31062,983
2404,983
4848,983
31062,983
2404,983
181606,983
180152,983
38673,983
15376,983
42982,983
2404,983
26622,983
71507,983
5906,983
139539,983
2404,983
123497,983
2404,983
2404,983
126826,983
125921,983
130370,983
128849,983
131315,983
16823,983
26629,983
26631,983
2404,983
47901,983
39475,983
131270,983
142654,983
63735,983
131237,983
137819,983
99587,983
139552,983
51503,983
104475,983
2123,983
58359,983
24764,983
58349,983
58089,983
57427,983
9693,983
114755,983
95973,983
197158,983
196994,983
196917,983
196791,983
60531,983
85559,983
60623,983
19778,983
52019,983
102847,30109
19118,20392
21133,20392
19118,20392
45867,13111
45869,13111
83085,13111
133438,32345
116949,32345
113613,32345
106531,32345
92961,32345
3195,32345
15525,32345
95243,32345
95243,32345
83917,32345
48471,32345
90829,32345
90829,32345
143844,32345
2707,32345
143844,32345
61591,32345
61149,32345
10054,32345
66653,32345
2693,53687
40108,43030
2140,43030
23919,43030
135518,43030
198407,6611
185902,6611
144633,6611
134403,6611
150141,6611
11110,6611
134403,6611
11110,6611
127490,6611
16682,6611
16682,6611
16682,6611
16682,6611
16682,6611
16682,6611
16682,6611
4271,6611
83087,6611
16682,6611
6209,6611
122243,6611
2936,582
167534,20268
24430,20268
168936,20268
167948,20268
7672,20268
168039,20268
72921,20268
7672,20268
149265,20268
152446,20268
95817,20268
1336,20268
12323,20268
99261,20268
60283,20268
79849,20268
39588,20268
30,20268
51115,20268
47863,20268
40852,20268
39588,20268
32307,20268
31006,20268
1122,20268
1122,20268
27920,20268
3903,20268
25638,20268
19119,20268
6163,20268
126985,20268
2589,20268
40080,20268
2826,17741
2826,17741
2826,17741
2826,17741
2826,17741
204416,539
203986,539
202449,539
180076,539
115453,539
2951,539
2277,539
180076,539
180076,539
144313,539
160,539
163008,539
91433,539
180076,539
145270,539
91433,539
180076,539
114825,539
145270,539
144313,539
114825,539
124705,539
134520,539
119957,539
114825,539
124705,539
85781,539
119957,539
127173,539
114825,539
115453,539
8464,539
124705,539
32409,539
91433,539
76414,539
124705,539
101569,539
92741,539
66969,539
