anime_id,english_title
46084,
7750,
32906,Crane Game Girls
48177,
36529,
33777,Crazy Little Thing
35167,
2395,No Way Out
45519,
34003,
48318,
43605,
43276,
45858,
2074,
34719,
20113,
33542,
1637,The Poem of Wind and Trees
50401,God Troubles Me
40435,The Founder of Diabolism Q
41028,
1150,
39170,
37402,
9445,
35072,
10043,
10319,
8363,
36620,
29961,
18631,
4364,The Last Kunoichi
8920,
39071,The Demon Girl Next Door
2211,
6862,K-ON! Live House!
34939,
50090,
1465,Sadamitsu the Destroyer
11471,
35423,
22759,A Certain Scientific Railgun S: All the Important Things I Learned in a Bathhouse
2790,
39191,
21713,
2286,Little Nemo: Adventures in Slumberland
953,Jyu-Oh-Sei: Planet of the Beast King
30083,
16838,
2740,
33219,
40709,
37386,
5374,
37492,
3671,
15891,
47912,
35241,
40472,
13253,
22583,
9154,Young Kindaichi's Casebook: Deep Blue Massacre
471,
49518,
4685,Takane's Bicycle
2883,Karma Saiyuki
34222,
29411,December Song
19583,
42215,
33857,
2730,
29365,
30576,
19207,
37914,The Orbital Children
39581,
43982,Pleasant Goat Sports Game
23767,
31925,
33271,
43364,
3990,The Spider and the Tulip
35021,
39663,
2785,
39479,
23703,
14253,
40342,
918,
9043,
39823,
23915,
38307,
39277,
32385,
39048,
40885,The Defective
37105,Grand Blue Dreaming
11533,
40383,"Bury, Bye-Bye"
207,Record of Lodoss War
49967,
32484,
49785,
20909,
35159,Your Light: Kase-san and Morning Glories
35588,"A Bell, a Bird and Me"
42592,
45682,
44026,
41332,
47542,Sazae-san Valentine's Day Special
50760,
39806,Blade of the Immortal
8017,Armored Trooper Votoms: Phantom Arc
7222,
9355,
19,
51047,
1755,
2404,
5395,
35538,Kaiketsu Zorori OVA
3680,
33123,
17843,
765,
49703,
20115,
2193,
1857,
46150,
14817,Bodacious Space Pirates the Movie: Abyss of Hyperspace
33136,
16700,
43727,
22167,
35443,The Three Nui Nui Hinobori Brothers
186,
41079,Spirit Guardians
3707,
42690,
23369,
241,Girls Bravo
20533,
40302,
43411,
40378,
40453,Is It Wrong to Try to Pick Up Girls in a Dungeon? II OVA
29501,
4551,Earl and Fairy
42507,
814,Prince of Tennis: Atobe Kara no Okurimono
12065,
19855,
23665,
8919,
24911,
39409,
1985,
41745,
1647,Apocalypse Zero
5943,The Aurora
9201,
478,Aquarion
43804,Journey to the West: Five Magic Weapons
7160,What's Up Mechadoc
3166,
11497,
17657,
36643,Kai-ri-Sei Million Arthur
43313,
570,Jin-Roh: The Wolf Brigade
33156,
7588,House of Five Leaves
985,Dragon Ball Z Special 2: The History of Trunks
986,"Dragon Ball Z Special 1: Bardock, The Father of Goku"
37109,
34966,Hell Girl: Fourth Twilight
30098,Master Q: Incredible Pet Detective
1907,
38507,
31464,
1014,Sugar: A Little Snow Fairy Summer Special
6462,
45761,Gold Wood Water Fire and Ground
37563,The Emperor's Strategy
49952,
27509,
41945,
28419,Princess Katsura
5956,
43447,
15391,
21441,
2929,
1299,
509,
2312,Baggy
5203,Palm Town
37347,Is It Wrong to Try to Pick Up Girls in a Dungeon? II
50518,Komaneko's Season's Greetings 2021
23327,Space Dandy 2nd Season
34762,
48969,
34050,
29713,
39839,
39392,
40305,
22733,
1351,
38495,
39250,
30052,McDull: Me & My Mum
1864,Loving Angel Angelique: Radiant Tomorrow
16830,
6878,
34006,Augmented Reality Girls Trinary
10909,
21707,
5874,Sanko and the Octopus: A Fight Over a Fortune
40091,
2422,Prefectural Earth Defense Force
7530,
4731,
21507,
39709,
33571,
31513,
26301,
39138,
37195,
9253,
39030,Kemono Michi: Rise Up
19697,
34792,Lu Over the Wall
49971,
38797,
27,
35138,Astro Plan
484,Saiyuki: Requiem
42794,The Mirror: Twin Cities
2231,
50075,
35727,
33685,
18655,
34864,
33910,
6895,Hakuoki ~Demon of the Fleeting Blossom~
47794,MILGRAM
8431,
31833,
30049,
2400,
23031,
1352,Cyber City
344,Twin Spica
43693,
6741,
37666,
40223,Beanie's Daily
3729,
29597,Flower
22563,Hangyodon in the Emperor's New Clothes
29910,The Legend of Qin
50738,
43626,
12955,
4967,Locke the Superman: Mirror Ring
3336,Open Your Mind
37472,
39314,
34371,
5155,Millennium Old Journal: Tale of Genji
2456,Legend of the Forest
2246,
13769,
7477,To Shoot Without Shooting
6491,
3795,Flower & Snake The Animation
4772,
3466,Kino's Journey: Tower Country
23007,
49329,
49762,
20529,
15159,
49357,
20977,
34234,
29925,
20173,
11997,
43648,
15201,Code Geass: Akito the Exiled - Memories of Hatred
41451,
49948,
34238,
81,
38163,
18533,
19297,
32828,Sweetness & Lightning
2039,
2656,Doraemon the Movie: Nobita in the Wan-Nyan Spacetime Odyssey
2106,
21935,
12809,
33541,Crane Game Girls Galaxy
5934,
25265,
29767,
10763,Voltar the Invincible
7497,A Ship of Oranges
49501,
9893,
33045,
43258,
40334,Code Geass: Lelouch of the Rebellion: Miraculous Anniversary
22135,
1409,
21437,
1796,Dirty Pair: Project Eden
33132,
11013,Inu X Boku Secret Service
33148,
33903,
41590,
14077,
2299,Tekkaman Blade: Burning Clock
2330,Bucky: The Incredible Kid
2669,Doraemon the Movie: Nobita's Little Space War
17104,Rolling Stars (Movie)
39551,That Time I Got Reincarnated as a Slime Season 2
9135,
39531,Drifting Dragons
31235,
25669,
713,Air: The Motion Picture
5375,"King of Classroom, Yamazaki"
2937,
2377,
38668,
49475,
33419,
42780,
8993,
42844,
41159,
30533,
34531,
125,Twin Love
2324,
43672,
4819,Mystery of Nonomura Hospital
17295,
14235,
4451,
16718,
40407,
1858,
10717,Towanoquon: Eternal Quon
32676,Anpanman: Nanda and Runda From the Star of Toys
35370,Teekyu 9
30948,
1451,Sword for Truth
10521,Wagnaria!!2
33038,
44406,
39588,
40756,
16804,Super Metal Robot Solar 123
31327,
31298,
2958,Cosplay Cafe
40589,
696,
25983,
163,
48392,
3501,Sisters of Wellber Zwei
3820,
48875,Lighter & Skirt
771,
37755,
42639,
10351,
6989,Space Ace
39223,Non-Human Academy
4664,
41853,
37539,History of LesMerveilleuses
25605,The Tree of Courage
42316,If I Could be a Comet
39680,
50207,
1478,City Hunter: The Motion Picture
49992,Miracle Star
1955,
6811,InuYasha: The Final Act
9324,
35092,
2753,Who's Left Behind?
12781,Yoshimoto Insect Stories
25103,
37441,
35745,
4009,Sex Ward
47811,
1343,Violence Jack: Hell's Wind
35511,
50392,
3762,Sonic Soldier Borgman: Last Battle
1435,Lupin III: The Secret of Mamo
35459,
40112,
5886,
28155,Yatterman Night
31426,
2813,
248,Strawberry 100%
50079,
36393,
31501,
2943,School of Bondage
46971,
15377,Samurai Bride
16347,
32065,
1357,New Fist of the North Star
38353,
41602,Never Lost Word
17624,
20035,
40140,
30902,
3670,Genesis Climber Mospeada
47728,
4822,
24743,
42909,
23063,U-SA-GUI
45780,
30752,
49094,
32559,
3137,
23289,Monthly Girls' Nozaki-kun
34279,Record of Grancrest War
41025,To Your Eternity
32856,
11791,
15095,
1093,
11665,Natsume's Book of Friends Season 4
40974,
28547,
1225,3x3 Eyes: Legend of the Divine Demon
41574,Grand Blues!
33077,
2537,
8767,
6511,Beast Wars Neo
36622,
50488,
40721,
17419,
6872,
4390,Momotaro's Sky Adventure
4034,Venus 5
34328,
8496,Kitty-Cat Fantasia
2362,
35677,Liz and the Blue Bird
43004,
41070,
3048,Immorality
12661,
2232,
8213,The Affectuous Family
14059,
33028,Danganronpa 3: The End of Hope's Peak High School - Despair Arc
5260,
2771,I'll Make a Habit of It
40863,
44078,
38322,
268,
684,
7779,
42485,
29403,ANPAN the chief of detectives
37956,
47800,Seer
42959,
35517,
4732,
1961,
1865,
42654,
29755,
1418,Lupin III Episode 0: The First Contact
1731,
4147,Doggy Poo
890,King of Braves GaoGaiGar
32146,
50563,
22459,
29902,
13431,
288,Beyblade
29927,
26449,
49645,
41189,
22491,Hello Kitty & Mimmy in King Midas' Donkey Ears
44071,Carp Reborn 2nd Season
9751,Strike Witches: The Movie
29764,
2625,
39994,
41490,
29351,
2957,Enspelled
17549,
109,Burst Angel
15211,
12449,Maken-ki! Secret Training
42519,
48426,
71,
49612,
40363,
10263,
8532,
43515,
36066,The Sunk Sank
2595,
35028,
49057,
7375,
39381,
6758,Armed Librarians: The Book of Bantorra
7759,
16936,
41873,
36280,
37545,
13029,
7029,The Man Next Door
14629,
38043,
1468,Baoh the Visitor
48439,
32897,Animated Classics of Japanese Literature
411,
41211,
37207,Crystal Sky of Yesterday
13851,
625,
36483,
24159,
13505,Tumulus Gal Coffy Campus Life
45537,
29803,
3309,House of 100 Tongues
20381,
48628,Yusei High School Astronomy Club
4411,Future Robo Daltanius
41412,
41744,
1558,Sex Demon Queen
7956,Robby the Rascal
28347,
5568,
3695,
15771,Saint☆Young Men (Movie)
18055,Hakkenden -Eight Dogs of the East- Season 2
13825,Paper Rabbit Rope x AU Collaboration
38075,Titipo
50482,
49014,The Third Heart
3006,My Family
5742,
39405,
6199,
29583,
9566,
3190,The Boy Who Carried a Guitar: Kikaider vs. Inazuman
10308,Battle Girls: Time Paradox
23319,Gargantia on the Verdurous Planet: Far Beyond the Voyage
39427,
29768,
49305,
29397,Fafa x Pinky Monkey: at afternoon of sunny day
36815,
37994,
31129,
27899,
5420,Erin
29711,
21327,One Week Friends
40483,Seton Academy: Join the Pack!
1366,
39575,Somali and the Forest Spirit
3210,
26327,
36888,
37865,
21737,
12823,
43450,
1810,Shattered Angels
8995,
29834,
24403,
6472,Scary High School Rumors
9056,
5929,
40656,
19587,
32818,Boonie Bears or Bust
50302,
282,
41236,
48962,
3000,You're Under Arrest: Full Throttle
43544,36 Characters
10824,
6447,
40606,
33305,
2636,
41097,
13859,
40608,
6553,
518,Magical Princess Minky Momo
29926,
4752,
38032,
22641,
30218,THE IDOLM@STER CINDERELLA GIRLS Special Program
32233,
35610,Adventure Without a Map
32143,
7550,Pikachu's Exploration Club
28573,
380,Mysterious Play OVA
2335,Legendary Brave Swordsman Yaiba
14075,Blast of Tempest
1249,Zone of the Enders: Dolores
12483,
33756,
1535,
40430,
48736,My Dress-Up Darling
42249,
5493,
32473,
49351,
3278,
46694,
7374,A Hundred Percents
32943,
12861,
6973,Night Raid 1931
48038,
30204,
32993,
30060,Crimson Sword Quest
11203,
24439,Blood Blockade Battlefront
9385,Six God Combination GodMars: The Movie
8464,
1005,
13455,
43233,
22901,
38878,
2117,
5546,
12711,Uta no Prince Sama 2
29932,
12035,
23065,
469,
31439,
33988,Interviews With Monster Girls
5454,Modern Magic Made Simple
43241,
3956,
36919,Shuwarin☆Dreaming
36270,
23375,
33184,
9515,
2619,Spider Riders
37867,
39102,
47025,
6377,
3252,Protectors of Universe
49592,
31196,Cardfight!! Vanguard G GIRS Crisis
48894,
31139,"Rainy Cocoa, Welcome to Rainy Color"
5157,Reign: The Conqueror Movie
32889,Legend of Kung Fu Rabbit
29936,Qin's Moon: The Emperor Under Heaven
49070,
18283,
48067,
49861,
50673,
48116,
693,
40329,
36970,
35680,
18643,
8965,
33051,
5693,
7836,
30417,
36114,Saisyu Densha featuring Izumi Makura
30334,
5192,
3399,God Mars
3834,Starchild Chobin
24625,
36573,
3176,Gandalla: The King of Burning Desert
27503,
42206,Cooking with Valkyries II
8142,Colorful The Motion Picture
39936,The Legend of Nezha
26347,
2233,
36950,
19627,
6937,Hermes: Winds of Love
42291,
45262,
4025,
347,Wild Arms
1542,
6688,
18197,
48857,
1021,
36743,
50634,
42366,Vegetable Fairies N.Y. SALAD Movie
48965,The Land of Miracles
48844,Call Star
17100,My name is Dokgo Tak
33003,Magical Girl Raising Project
6201,
113,Stellvia
1172,
35327,
11701,Another: The Other
5211,
3832,
37618,
8078,
41694,Cells at Work! CODE BLACK!
36934,
20971,La corda d'oro: Blue♪Sky
21639,Yu-Gi-Oh! Arc-V
20353,
898,Dragon Ball Z: Cooler's Revenge
13679,Hamtaro Hai!
30091,Chaos Dragon
32757,
7337,"Hetalia Axis Powers: Paint it, White!"
49987,
38147,
8643,Dance Till Tomorrow
41116,
691,
48481,
41494,
42027,Bath House of Whales
16636,
24703,
10390,".hack//Quantum: Go, Our Chim Chims!!"
26199,
50739,
39123,
38549,Wacky TV Na Na Na
29928,
48992,A Japanese Boy Who Draws
6217,
1662,
37384,
39097,
41504,Kaibutsu-kun
32145,
32422,
50012,
43201,
39629,
36144,GARO -VANISHING LINE-
39321,
10464,Student Council's Discretion Level 2
22101,The World is Still Beautiful
50258,
4833,Sexy Fighter Manami
30242,
14045,
32122,
48941,
42359,Rakshasa Street
1182,
10527,
39255,
8492,
34754,
48034,
6073,
12281,Lagrange: The Flower of Rin-ne Season 2
3392,
26319,
49994,
22523,
10304,
10684,
5277,
40567,
7877,My Sister Momoko
3231,
40683,
34908,
614,Madam is a Magical Girl
3372,
39763,
42969,
23933,
9773,
5812,Animal Sumo
40832,
11135,
31690,chu-gakusei.
1490,The Galaxy Railways
3776,
1792,
40702,
34577,The Seven Deadly Sins: Revival of the Commandments
39678,
40800,
22325,
48697,
17787,
38129,GG Bond Season 12: Dream Guardians
8310,
2491,
10444,Digimon Fusion
1350,
3317,
1643,
2262,
29437,
37646,Working Buddies! No 2!
36807,
32801,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Is It Wrong to Expect a Hot Spring in a Dungeon?
3175,Undersea Super Train: Marine Express
35148,
3936,Superbook 2
24901,
21101,
38729,
24833,Assassination Classroom
30892,
33997,
49124,A Reflection of One's Mind
32420,
25461,
8278,
28657,
36633,
9734,K-ON!! Plan!
8476,Zakuro
20189,
39891,
10245,
23835,
4461,
50360,
34990,
5464,
37065,
39152,
31689,
32778,
22999,
8152,Spooky Kitaro
28883,Aria the Scarlet Ammo AA
42845,
48250,Pororo Fairy Tale Story
40722,Deemo: Memorial Keys
35033,
45600,
31015,
35965,
16586,
31965,
41282,
39388,Asteroid in Love
39597,Sword Art Online Alicization War of Underworld
12995,
3267,
13511,Tumulus Gal Coffy:Cofunderella
36135,
2195,Naughty Nurses
36090,
16526,
7449,
30211,Dancer of Vermicular
36736,
33004,
1023,
18753,
32855,
34678,
33087,
34933,
442,Naruto the Movie: Ninja Clash in the Land of Snow
35790,The Rising of the Shield Hero
42179,
9949,Fuwa's Olympic Stories
891,Dragon Ball: Sleeping Princess in Devil's Castle
16552,Hungry Best 5
1775,Dimension Movement of Nazca
2633,
37438,
31056,Fate/Kaleid Liner Prisma Illya 2Wei Herz! Shorts
40679,2.43: Seiin High School Boys Volleyball Team
35587,
28097,
43238,
50038,
34176,Grimoire of Zero
493,
34539,
38471,
43497,Carrying the Donkey
1754,
7458,
6555,Pikachu's Great Sparking Search!
29897,
27411,Ghost in the Shell: The New Movie
36293,
32595,Cerberus
36539,
12403,YuruYuri: Happy Go Lily ♪♪
34438,Code Geass: Lelouch of the Rebellion I - Initiation
12225,
35542,
36549,
33071,Bungo Stray Dogs 2 Episode 25 - Walking Alone
4524,
32383,Mr. Osomatsu Short Film Series
49386,
38677,How to Steal 55 Kisses 4th Season
21363,
10197,
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven
33390,
22757,
32239,
12337,Armored Trooper Votoms Recaps
51083,
21469,
661,
13231,Beyblade: Shogun Steel
5415,
43593,
3536,Midnight Strike Force
40151,Girls' Frontline
3685,
38164,A Second Away From A Kiss
34632,
2376,
40667,
32582,Duel Masters Versus Revolution Final
44212,Deep Sea
49941,
25173,Where is Mama
22623,Pochacco in The Excitement at the Carrot Patch
44616,
37067,
50306,
30429,
38321,
45536,
2164,Den-noh Coil
3784,
43246,
41485,
29901,
25075,
45520,
1838,Honey x Honey Drops
13057,
4017,
827,Milk Money
39251,
24211,
3546,
27557,
16964,
9935,The Magic of Chocolate
210,
41405,
2795,Dragonaut - The Resonance
1923,
2373,The Boundary between Dream and Reality
48421,No.7 Cherry Lane
8655,
34032,
50110,The mark of Emi
29943,
28385,
32621,
33240,Chi's Sweet Adventure
35552,
6705,
29836,
219,Martian Successor Nadesico: The Prince of Darkness
11371,The Prince of Tennis II
320,Kite
41022,
39840,
43219,
28789,March comes in like a lion meets Bump of Chicken
731,
40105,
7695,Pokemon: Zoroark: Master of Illusions
28051,Three Brave Frogs
6922,Fate/stay night: Unlimited Blade Works
31491,Sexy and Stupid Water Polo Comedy!!
3542,Office Affairs
30291,
2615,Otoboku: Maidens are Falling for Me! Special
40159,
24135,
3478,
39926,
29485,
36871,
6116,Kaasan: Mom's Life
41802,Spring and Autumn
3968,
7691,
4387,
42129,
38039,
35334,ClassicaLoid 2
34745,Magical Circle
42391,
1939,
33712,
26237,
1036,
42121,
48646,
18567,
38446,
30154,
49991,Delinquent Hamsters Season 2
39324,"If It's for My Daughter, I'd Even Defeat a Demon Lord"
25093,The Happy Prince
17983,Keroppi in the Christmas Eve Gift
35684,
1959,
5303,
36500,THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 2nd Season
4107,Gurren Lagann The Movie: Childhood's End
20231,
830,
1543,Brighter Than the Dawning Blue
8782,
33519,
30300,
4789,ef - a tale of melodies.
33253,
32740,
1588,Venus to Mamoru!
6078,Legacy of Aru Kararu
49521,
19123,
1954,Magic Knight Rayearth OVA
31331,
38963,
32167,
9291,Hello Kitty in Cinderella
29855,
50495,
36855,
35297,
45911,The Early Bird Band
46949,
20175,
473,
33322,
8231,
1278,Sailor Moon SuperS Plus: Ami's First Love
49737,Stay Foolish
4304,A Forbidden Time
23699,
42223,
9212,
49063,
17293,
23265,Sankichi and Osayo: A Genroku Romance
2646,
8896,
1554,Living for the Day After Tomorrow
17251,
49116,GG Bean
34547,Altair: A Record of Battles
31629,
32005,
7527,
2757,
10549,
36757,
48187,
1116,
36229,
3250,Elfen Laid
15085,
2070,Guy: Double Target
7193,
47986,
44410,Knights on Debris
28559,
17004,
1441,Night on the Galactic Railroad
39322,
41453,
16009,Sunday Without God
492,
17959,
20125,
34083,
49214,
32296,
33433,Izetta: The Last Witch
17819,Swimming
6090,Crimson Wolf
29105,
10155,
7740,Queen's Blade: Inheritor of the Throne Specials
2036,
821,
2267,
22571,Pekkle in Drakestail
37544,Kaka in the bucket.
4051,Web Ghosts PiPoPa
25777,Attack on Titan Season 2
3203,
49020,
5402,
5554,
22647,
19369,
8495,
9998,
31584,Metamorphose Works No.1
37423,Happy Pasta Story
3026,
41113,
23943,
40819,
10870,Ghost in the Shell: Stand Alone Complex: Tachikomatic Days
41146,
27601,"Love, Chunibyo & Other Delusions!: Heart Throb - The Rikka Wars"
7774,
2475,
4774,Sexorcist
4961,
1706,
5570,
38249,The Disastrous Life of Saiki K. Final Arc
1224,
10497,Hetalia World Series Extra Episodes
27907,
29507,
152,
25619,
40171,The Lost Breakfast
35673,"Encouragement of Climb: ""Omoide"" Present"
159,The Melody of Oblivion
22565,Bad Badtz-Maru in the Ants and the Grasshopper
40124,
38621,
36996,Sword Dynasty
22231,
8235,
19619,
2568,Story of a Fawn
2565,
9940,
4680,
3964,∀ Gundam II: Moonlight Butterfly
40055,
17211,
513,Castle in the Sky
29729,
34943,
34392,
6203,Whispered Words
33508,Order Designer
3819,Nozomi In The Sun
7066,Mahoromatic: I'm Home!
7090,
1360,Jiburiru: The Devil Angel
35535,
897,Dragon Ball Z: Lord Slug
35528,
1556,Demon Prince Enma
8634,
29491,
31966,
39842,
31783,
7647,
6413,
30089,
35560,
37390,The Mythical Ark: Adventures in Love & Happiness
37013,
10470,
102,
43816,
41170,Fishing
38256,Magia Record: Puella Magi Madoka Magica Side Story
8546,"Dr. Slump: ""Hoyoyo!"" Space Adventure"
8,Beet the Vandel Buster
50080,
38490,The Westward
4903,
192,Love Hina Spring Movie
36762,Bloody Code
27957,
35129,
13517,Nanana's Buried Treasure
15417,Gintama: Enchousen
3120,
39476,
28391,Aokana: Four Rhythm Across the Blue
47543,One's Mind
23275,
24089,
30654,Assassination Classroom Second Season
30957,
1630,Elf Princess Rane
37543,
7696,
39812,
48078,Speak Fruit
8248,Armored Trooper Votoms: Case; Irvine
3223,
42141,
43319,
12791,
10061,
5643,
35376,
34677,Boonie Bears: Autumn Awesomeness
23991,
3599,Spirit Warrior
5902,Maiden Rose
35394,My Big Emergency
6418,
35799,
32767,
26147,
48867,
20815,
10904,
2153,
21089,
7844,
236,
47158,
6822,
43342,
36473,
17313,
2227,
3600,Yotoden: Chronicle of the Warlord Period
33208,
47591,
2621,
2652,
35134,Eureka Seven Hi-Evolution 1
44076,
61,
42875,
50185,Salaryman's Club
12807,
2035,Emma: A Victorian Romance Season Two
1565,
2009,
16620,The Cosmos Conqueror
39857,
2216,Shigurui: Death Frenzy
33941,
50694,
39586,Cells at Work!!
275,
48239,World of Leadale
6178,Pokemon: Arceus and the Jewel of Life
33929,
35714,Yamishibai: Japanese Ghost Stories 5
1965,
28645,The Mechanism of Spring
33363,Eiyu Kaitai
36386,
34651,A Clockwork Truffe
3367,"Japan, Our Homeland"
8311,Tegami Bachi: Letter Bee Reverse
8277,Samurai Girls
40075,Mr Love: Queen's Choice
43350,
34871,
1861,
6956,Wagnaria!!
8358,
48273,
40395,Bakugan: Beyond the Brawl
3769,
38065,
34980,
32376,
45574,
32949,Scum's Wish
33060,
30065,
25159,When Supernatural Battles Became Commonplace
33755,Mahjong King
1958,
44213,
31699,
40394,
1648,"UFO Ultramaiden Valkyrie 4: Banquet of Time, Dreams, and Galaxies"
46307,Manual Street
45425,
166,
23055,Imagination Practice
18339,
4178,Dream Hazard
43603,
36754,Kakuriyo: Bed and Breakfast for Spirits
40058,
47767,
1788,Fruits Cup
34168,
27989,Sound! Euphonium
34164,
21539,
43787,
36819,
6964,
43653,The Tall Woman and Short Husband
34955,The Bear Brothers
440,Revolutionary Girl Utena
35112,
2793,
10285,
40711,
25495,
39125,
10588,
4584,Return of Topo Gigio
31417,Cute High Earth Defense Club LOVE! LOVE!
32251,
3787,Maris the Chojo
547,
28869,JOKER 2nd Season
37885,
1425,
5401,
49819,
38811,
18619,Girls & Panzer: This is the Real Anzio Battle!
4021,Antique Bakery
5089,
560,
38211,
42587,Yuki Yuna is a Hero: The Great Mankai Chapter
37165,
47955,
32777,
43775,
25,Desert Punk
48627,
32601,
39201,
19087,
18575,
14347,
38558,
32881,
39190,
38914,Papa's March
25457,Marvel Avengers Confidential: Black Widow & Punisher
31882,
11469,
41497,
37462,
141,
7666,Dr. Slump and Arale-chan: Hello! Wonder Island
26325,
48908,
37484,
37892,
24045,Domerica the Monster
4477,
38400,
51050,
38097,
23831,
37533,
258,
19831,
3275,
40188,
34226,
43356,
34103,Danganronpa 3: The End of Hope's Peak High School - Hope Arc
38847,
5256,Pokemon Mystery Dungeon: Explorers of Time and Darkness
28977,Gintama Season 4
36827,
9504,
11385,Digimon Fusion
42328,Represent Chikyuu Collaboration Anime
40851,Something Lost
5288,
3702,Detroit Metal City: The Animated Series
39738,
3234,
3108,Widow
33116,
17601,
41217,
34561,
3880,
6431,
17,
39725,
40715,
41547,Ninjala Episode 0: Ninja-Gum is Born
35504,
4004,
35287,
977,The Legend of the Blue Wolves
39101,
42658,Ninjala 2D Cartoon Anime
50043,
1270,
35739,Pikotaro's Lullaby La La By (TV)
10694,
48755,
48859,
48606,
1002,Gunbuster 2
34530,
34708,
48121,Space Panda
26231,
31499,Fox Spirit Matchmaker
4586,I love BuBu ChaCha
10509,
39229,
41609,
37827,
1142,Honey and Clover II
40024,
42163,
32148,
36162,
39307,
36172,Sajyo no Yumekui Syoujyo
30991,
37657,Gakuen Basara: Samurai High School
43533,
30165,
5322,
22221,
3596,
903,Dragon Ball Z: Broly – Second Coming
35817,
1751,Chrono Trigger
10075,
36588,
3418,
5051,
48002,
39165,As You Like It
33580,
34091,
30760,
40255,
22695,
30428,
17307,
25971,
40586,I've Been Killing Slimes for 300 Years and Maxed Out My Level
33012,
39192,
12651,LBX: Little Battlers eXperience Season 2
41027,
41633,
45521,
39220,
22093,Chastity at Midnight
28881,Initial D Legend 2 Racer
16824,
33795,Mahou Shoujo Nante Mouiidesukara Second Season
1682,
42768,
32639,
5020,Master of Martial Hearts
36530,Pororo the Little Penguin 6
620,Mermaid Forest
30409,
1862,
50474,
2990,Girl's Locker Room Lust
39731,
31746,
3152,Download: Devil's Circuit
39121,
4599,
41361,Pompo: The Cinéphile
5043,
24855,Girl Friend Beta
38127,GG Bond Season 10: The Legend of Warriors
50073,
57,Beck: Mongolian Chop Squad
37401,
9988,
34085,
16664,The Tale of the Princess Kaguya
19117,The Pilot's Love Song
611,
25681,Kamisama Kiss Season 2
40480,
3159,The Pumpkin Wine
32455,Gekidol
32717,
12021,Poyopoyo
3846,
9005,
30118,
11879,
7770,
31263,
36281,
7164,
25083,
37906,
35238,Dishonor Student
991,
37605,
45660,Rubi
7307,
12673,
47959,
2797,Shootfighter Tekken
9939,
33588,
6379,
48997,Life with an Ordinary Guy Who Reincarnated into a Total Fantasy Knockout
6586,
37904,
47991,
35229,
12881,
37286,
46491,SANTA COMPANY ~Midsummer Merry Christmas~
38800,
30454,
39243,
1691,
9926,Sekai Ichi Hatsukoi - World's Greatest First Love
1964,Sakura Wars: School of Paris
49936,
10534,
15911,
19569,
38748,Tokyo
37351,
496,
36087,
6714,
16748,
11867,
13179,Little Charo 2: Adventure in the Middle World
1988,Himawari Too!!
26209,
3095,My My Mai
3503,Kanokon: The Girl Who Cried Fox
15819,
50116,
38799,
43465,
17439,
31422,Minami Kamakura High School Girls Cycling Club
19447,
690,Vampire Princess Miyu
1098,
3816,Idol Fighter Su-Chi-Pai
10015,Yu-Gi-Oh! Zexal
1880,Goku II: Midnight Eye
50192,
2236,The Girl Who Leapt Through Time
38738,Kensaku & Enjin's Xmas
14993,
37686,
234,
40930,
3410,
33532,Twin Angels Break
39306,
42865,
6798,
40633,Youth
42822,Dr. Ramune -Mysterious Disease Specialist-
18661,
1442,Reign: The Conqueror
35364,Little Wizard Tao
22819,
235,Case Closed
13553,
37521,
8697,
5091,Ninja the Wonder Boy
3073,Robby & Kerobby
1372,You're Under Arrest (1996)
18317,
2752,
33106,
3362,Fashionable Witches Love and Berry: Magic of Happiness
820,Legend of the Galactic Heroes
42224,
38982,
29623,
33717,
46154,
33473,Tokyo Twins Athletic Tournament
34856,
1541,Fist of the Blue Sky
32571,
32225,
23005,
2112,
38927,Koeda-chan Story
20505,Everlasting Heart
33788,MARGINAL #4 the Animation
21751,
33605,Spiritpact
26253,Mina's Village Says Yes! to Waste Management
3963,∀ Gundam I: Earth Light
37619,
16730,
40076,
16389,
1042,
40564,
40297,
35746,
23347,
2648,
1800,
36656,Stone Age
632,
39167,
447,Knight Hunters
40054,
2563,
51098,
19925,
2047,Mermaid
28047,Power of the Heart
21575,
33938,
26441,Maria the Virgin Witch
359,
33589,
2350,
49796,Shanghai Melody
6883,Umi Monogatari: Faithful Hearts
16335,
10110,
28103,
36574,
33801,The Prisoners of Time
30944,
34481,Tawawa on Monday Specials
42787,
45908,
2337,Tetsujin 28
29787,Is the Order a Rabbit??
7532,The Black Woodcutter and the White Woodcutter
30988,
39222,
33791,
39703,
12361,
40550,
22689,
32010,Sushi and Beyond: An English Family Eats New Year's
7646,
44189,
2607,
42947,The Warrior From Qin
37792,
21933,
38643,
12317,
21335,
26059,
29765,
26023,
39087,
36605,Tic Tac Dreamin’
20785,The Irregular at Magic High School
46808,
247,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians
36515,
33697,
10731,
36616,
177,Tsubasa RESERVoir CHRoNiCLE
49903,
37818,
34443,
41529,
1129,
1540,
6831,Hatanosuke and the Haunted House
2870,Night Shift Nurses: Yagami Yu
44000,Pleasant Goat and Big Big Wolf: Rescue Across Time
20053,Wizard Barristers
39003,
34746,Fussa City Promotion Animation
39342,
38716,
432,
26139,
33537,
15579,
37894,
36868,
22961,
11767,
9498,
