anime_id,score,rating_count,ranked,popularity,members,favorites
2322,6.01,1387,,7637,4255,2
4078,6.92,2811,,6593,6172,1
8985,6.31,10654,,3838,23177,15
850,6.49,28306,,2276,62070,165
51000,N/A,,,16599,189,2
41280,N/A,,,15949,238,0
41946,6.26,24064,,1152,161525,1612
33879,N/A,,,13501,451,1
9748,6.12,145,,12775,592,2
3833,6.03,862,,9230,2334,5
34540,7.07,30154,,2667,46908,50
5958,7.30,223555,,401,435245,3703
39523,6.36,104313,,898,210599,429
9338,N/A,,,13094,521,1
39546,N/A,,,18008,103,0
2661,7.10,3794,,6627,6086,3
38693,6.63,5852,,4568,15521,6
10582,6.60,17525,,3150,34639,20
8130,5.75,181,,12374,685,1
38440,5.82,1830,,4765,13857,48
25873,5.53,477,,11312,1014,1
33668,6.72,7444,,3771,24175,31
9999,7.00,26920,,2558,50378,43
40651,5.32,1044,,8818,2817,0
21075,7.33,3889,,5531,9529,8
33474,6.47,138,,13356,473,0
34782,N/A,,,12678,610,1
1711,5.95,779,,8957,2611,3
39861,N/A,,,17527,142,0
46172,N/A,,,18857,32,0
43221,N/A,,,18936,29,0
10392,6.26,2368,,6600,6153,13
992,7.08,7786,,4468,16395,58
2056,5.42,1013,,9314,2253,2
31644,4.92,204,,14390,345,0
22479,5.96,106,,14131,369,0
171,6.32,1289,,7334,4758,7
19957,N/A,,,14315,353,0
47798,N/A,,,19002,31,0
2046,6.36,305,,10952,1177,0
41475,N/A,,,17909,118,1
63,6.58,73436,,1314,138124,325
23363,6.47,2463,,5909,8134,4
326,7.25,28022,,2358,58635,349
461,6.92,40257,,2113,70238,24
24085,N/A,,,15194,280,0
1798,6.93,3192,,6884,5515,3
9618,6.76,22052,,2770,43078,42
12991,6.34,633,,8724,2824,2
36730,6.14,323,,11946,804,0
19729,N/A,,,15799,239,0
1552,6.20,307,,11295,1024,1
37202,6.87,59772,,1037,178700,356
18557,5.33,385,,10957,1173,0
8516,7.71,207362,,516,345228,1163
43410,N/A,,,18997,30,0
23539,7.04,2011,,5291,10645,55
1337,6.16,540,,8124,3574,2
10563,N/A,,,13810,407,1
38456,6.26,167,,13644,430,0
28479,7.71,18924,,3230,33097,43
5819,6.42,1457,,7482,4523,11
36403,N/A,,,16355,202,1
36812,N/A,,,17770,122,0
2136,6.87,6308,,4900,12920,79
42191,N/A,,,18372,76,0
5723,6.07,788,,8639,2925,0
5717,7.13,17379,,3287,32060,55
8732,5.05,218,,13851,400,0
15525,5.28,200,,13254,492,0
37973,6.00,2242,,6874,5546,2
41884,7.39,469,,10007,1736,4
32557,5.02,123,,14691,320,0
22611,5.68,115,,13804,405,4
11095,N/A,,,15299,273,0
37190,N/A,,,17682,128,0
33962,6.81,4544,,5345,10389,36
40517,5.95,617,,10167,1697,2
32606,5.32,8504,,3463,28700,33
736,5.84,7439,,4720,14204,18
5588,5.31,196,,12116,748,1
39504,N/A,,,18426,62,0
8728,6.84,12131,,3409,29557,28
2499,7.66,7061,,4666,14591,11
32219,5.28,244,,12734,598,0
38701,4.42,298,,12971,550,0
4848,5.49,381,,10671,1311,2
48414,7.48,19766,,1334,134308,681
3481,6.43,969,,9491,2105,2
8359,7.19,3832,,6521,6347,8
2023,5.97,957,,8547,3019,7
6634,7.53,30339,,2217,65064,161
36876,6.53,1494,,7146,5040,6
28689,N/A,,,16020,223,0
1281,7.71,64361,,1164,160526,1475
48257,N/A,,,18619,52,0
28263,N/A,,,14890,302,1
27709,6.58,1218,,8210,3442,6
590,6.59,10847,,3734,24670,25
28089,N/A,,,15993,224,0
33578,5.41,226,,12622,627,0
8346,N/A,,,15836,235,0
33036,7.06,39705,,1733,96013,197
4663,7.24,1696,,7835,3975,8
1980,6.53,5992,,4652,14700,38
38004,6.56,4437,,4483,16309,27
32294,2.60,2549,,7975,3783,7
35272,N/A,,,18025,101,0
194,7.53,17924,,3090,35728,115
10796,6.10,1860,,7693,4182,2
30813,6.96,6580,,4136,19541,105
31789,6.77,5672,,4710,14275,28
35406,4.69,269,,13187,502,0
3199,7.40,1707,,7112,5067,18
21763,N/A,,,15337,269,0
23585,N/A,,,13759,414,0
43461,N/A,,,19113,25,0
37117,N/A,,,13675,426,0
17441,N/A,,,13973,385,0
10620,7.46,1061902,,27,1791332,28731
32862,N/A,,,16397,200,1
37106,6.41,7016,,4117,19753,56
38872,N/A,,,16432,200,3
38769,N/A,,,15105,287,0
33898,4.36,940,,9842,1846,6
30891,6.85,6742,,4361,17420,49
38879,N/A,,,18146,92,0
34855,7.64,35167,,2245,63472,65
13587,7.49,22265,,2787,42677,30
10213,6.71,113095,,700,269244,577
20877,7.20,6408,,5088,11852,12
50621,N/A,,,18456,58,0
35084,N/A,,,17819,117,0
1748,6.55,892,,9068,2474,6
30385,6.07,45179,,1442,121736,377
25755,7.36,4015,,5237,10904,9
42848,6.25,1323,,8060,3934,3
1547,6.03,122,,12420,674,0
3446,7.00,22728,,3216,33298,45
30971,N/A,,,16308,206,0
11799,5.40,628,,10644,1325,0
36015,N/A,,,17956,106,0
34453,6.57,2590,,5897,8180,15
32902,8.12,107312,,759,247435,642
10547,6.42,5307,,5003,12323,3
20843,6.85,3712,,5516,9571,8
15117,7.69,75544,,1397,126303,104
49396,6.63,1058,,9217,2543,24
19727,5.85,1989,,7558,4400,2
30911,7.26,127657,,610,297918,766
15069,N/A,,,16336,203,1
48432,5.65,120,,15443,317,0
1510,6.21,1631,,7732,4115,6
872,7.08,5424,,3553,27290,73
10354,5.40,505,,10011,1738,0
18897,7.60,571914,,104,1029669,10235
35152,N/A,,,18046,99,0
49099,N/A,,,18638,56,0
37112,6.20,355,,11954,801,3
4068,6.37,198,,10090,1684,0
40421,8.16,82154,,1142,173291,1329
44752,N/A,,,14171,424,0
35926,7.14,2797,,5422,9950,47
41549,6.08,2992,,5907,8281,5
10546,6.56,2587,,6078,7604,57
30929,N/A,,,16490,193,0
42760,N/A,,,18045,114,1
40687,5.07,182,,14651,345,0
49913,6.38,532,,11399,1105,5
624,6.00,7886,,4250,18518,24
39691,N/A,,,18336,74,0
35921,N/A,,,14814,308,0
9365,5.70,253,,11488,943,1
5924,6.08,983,,8241,3392,7
32607,6.84,32600,,1729,96047,155
6156,5.82,169,,13397,466,0
42765,N/A,,,18391,77,0
28113,N/A,,,16872,173,0
38674,5.71,167,,13890,399,1
3388,6.67,577,,8736,2820,9
6579,6.25,148,,13277,486,0
32377,5.12,671,,10277,1560,1
22847,6.09,3545,,5616,9151,2
8460,7.22,114237,,896,210855,2258
43627,N/A,,,18002,108,0
22567,N/A,,,15159,281,0
422,6.72,1310,,8453,3124,1
2099,6.27,1475,,7696,4169,2
3540,4.56,463,,10860,1221,2
5544,4.92,377,,10830,1234,3
40368,N/A,,,16195,223,3
41081,N/A,,,16410,218,0
42476,6.76,168,,11357,1078,1
37090,6.32,1668,,6870,5587,6
37222,6.49,1054,,8214,3443,8
21395,7.30,2670,,7500,4491,12
49565,N/A,,,16001,440,0
5356,7.24,77680,,911,206999,821
51015,6.69,444,,12073,766,18
2132,7.04,8096,,4465,16402,10
23037,6.04,8896,,3518,27771,41
50307,N/A,,,2396,75528,667
23623,8.19,86677,,1039,177459,1235
388,7.83,9988,,3828,23363,253
4715,7.34,9227,,4484,16240,3
44063,N/A,,,17434,159,0
36905,N/A,,,16128,217,0
6774,7.94,21333,,1903,83223,1161
41197,N/A,,,17970,126,0
35328,4.96,424,,9512,2086,4
2970,6.67,13481,,3121,35078,50
32864,6.63,4201,,5070,11956,34
41481,N/A,,,17041,170,0
15323,8.13,33247,,2328,59807,77
25061,N/A,,,13700,423,0
404,6.72,14733,,3297,31834,121
50657,N/A,,,17026,165,1
8410,6.88,27302,,2798,42473,108
5244,7.35,6678,,4601,15173,28
35643,N/A,,,14839,306,0
7810,4.92,545,,10805,1241,8
4361,6.47,1867,,6676,5983,1
47988,N/A,,,19249,24,0
19151,6.33,46671,,1416,123999,141
11043,5.66,228,,12231,716,0
49532,N/A,,,9024,2531,3
2275,6.38,1524,,7624,4290,9
1927,5.50,1136,,9035,2509,5
30953,6.71,2547,,5348,10373,3
45816,N/A,,,18851,32,0
38100,N/A,,,11111,1107,4
1068,6.68,878,,8481,3096,8
45567,5.64,930,,7156,5199,10
9563,7.81,6771,,4793,13629,8
37732,N/A,,,17357,148,0
445,6.20,5858,,4508,16015,11
48325,N/A,,,18667,43,0
6527,6.68,1817,,7673,4207,1
36137,6.35,2845,,6340,6808,15
7561,5.67,1453,,8321,3284,0
34997,5.33,140,,13027,536,0
19521,5.89,1487,,9016,2537,4
36561,7.49,1767,,8416,3204,14
40344,6.91,872,,10554,1442,5
49979,N/A,,,11823,1199,3
31573,6.43,1349,,7636,4253,18
40745,5.26,123,,15972,247,0
21305,5.35,192,,6143,7404,12
44847,N/A,,,18379,74,0
47764,N/A,,,19257,24,0
749,5.94,454,,10823,1236,1
47759,N/A,,,19226,24,0
165,7.40,38484,,1569,108861,895
28955,4.83,191,,13873,398,0
538,6.87,16255,,3193,33707,83
2761,7.85,2868,,5990,7889,142
38756,4.30,311,,13216,501,0
44089,N/A,,,18595,51,0
1780,6.52,4308,,5369,10253,31
39369,6.11,154,,13594,441,0
28227,5.94,2000,,6452,6511,4
37698,N/A,,,17445,143,0
10934,6.91,9334,,4142,19474,3
11751,7.02,38865,,1603,105869,970
1158,6.26,1090,,8730,2825,7
46213,N/A,,,18759,34,0
21293,N/A,,,15116,284,0
6023,7.19,37615,,2173,67483,86
64,7.42,89131,,988,189292,1834
38372,6.12,227,,11909,820,1
50869,N/A,,,19330,1201,5
667,6.64,21213,,2680,46436,165
24719,N/A,,,12197,726,0
48672,6.06,117,,13016,651,1
675,5.14,1115,,8199,3466,5
45556,8.44,10732,,3886,29015,434
1484,6.06,3203,,5981,7918,23
868,7.33,8951,,4295,18051,13
34572,8.10,481516,,73,1276591,34482
17621,5.96,125,,12796,589,2
16802,4.35,348,,11012,1148,3
39382,6.79,1795,,7106,5097,4
17833,4.92,166,,12959,551,0
4011,5.97,1045,,8186,3481,2
3573,5.59,121,,11274,1025,0
6557,6.10,295,,11165,1082,0
33694,4.96,280,,13072,530,0
42083,N/A,,,19334,22,0
2257,7.32,807,,7504,4483,56
15989,7.54,7230,,4834,13323,21
49348,5.73,190,,11009,1237,6
36849,6.78,2039,,6695,5977,19
29487,N/A,,,16311,205,0
810,6.44,948,,8408,3176,3
40559,5.61,210,,13768,442,0
34192,N/A,,,17368,145,0
6772,7.64,41709,,1939,80626,148
4793,6.69,22470,,2967,38483,13
43455,N/A,,,19237,22,0
46171,6.81,253,,10693,1300,6
22125,7.62,21807,,2766,43182,26
36223,5.35,719,,8966,2592,1
10798,7.37,52754,,1301,139657,596
36376,N/A,,,17449,141,0
31043,8.32,1143284,,30,1765504,42107
33308,6.72,625,,9501,2098,3
1121,6.74,54003,,1856,86508,21
49980,N/A,,,13179,633,0
33529,N/A,,,16031,223,0
31149,8.01,28640,,2292,61187,552
13563,6.20,766,,9503,2100,2
31064,5.98,799,,8634,2927,2
259,6.61,4272,,5239,10893,15
37228,N/A,,,17846,120,0
42811,N/A,,,18276,86,0
45524,N/A,,,18798,33,0
30845,7.02,1081,,8495,3070,1
27839,N/A,,,16914,174,0
25085,N/A,,,15311,273,0
40613,6.47,4535,,6036,7970,8
2446,6.98,3335,,5971,7953,102
19759,7.18,33542,,2065,72426,432
43741,6.13,1108,,7682,4357,25
22219,N/A,,,15563,255,1
45756,N/A,,,18801,37,0
1174,6.80,7176,,4211,18855,41
42657,6.17,309,,11563,951,3
18199,4.83,147,,12858,573,1
38451,N/A,,,16766,180,0
36159,4.62,299,,13264,490,0
25805,6.53,27466,,2736,44118,11
1226,5.96,2513,,5882,8232,5
36155,5.34,726,,10538,1385,0
36494,7.54,2853,,6114,7532,24
41586,6.08,719,,9280,2333,1
33708,5.54,335,,11454,958,1
8312,6.03,1093,,9171,2376,1
22637,N/A,,,15182,280,0
34930,5.12,405,,11986,788,0
16007,5.54,128,,13248,493,0
44003,N/A,,,18387,76,0
40283,6.05,115,,16184,225,0
31693,N/A,,,16247,208,0
35476,N/A,,,17256,152,0
14345,7.32,440946,,167,773124,3194
36313,N/A,,,17807,118,0
2676,7.31,3372,,6978,5339,4
44304,N/A,,,3611,27844,81
3505,6.81,410,,9763,1902,2
15307,7.32,2136,,7432,4603,8
43225,N/A,,,18774,41,0
35491,N/A,,,15421,264,1
50039,6.80,124,,16466,322,0
3970,6.94,4151,,5381,10192,57
33122,5.75,138,,13795,408,0
284,7.01,4707,,4938,12750,56
8337,5.96,2185,,7180,4976,0
50208,N/A,,,16340,203,2
8800,6.85,2265,,7055,5167,3
34411,4.73,3143,,5124,11571,17
1619,7.08,8970,,4193,19002,21
35168,N/A,,,18011,102,0
32259,5.62,121,,13270,490,0
3745,6.97,4425,,6227,7171,7
33818,7.38,7151,,4632,14932,6
3931,7.64,12154,,3619,26313,38
39925,N/A,,,17780,125,0
26031,5.02,118,,13421,465,1
4840,5.61,516,,9825,1862,3
36318,6.74,29119,,2406,56791,82
21941,N/A,,,15492,260,0
18087,N/A,,,14334,351,0
35171,N/A,,,17460,140,0
48406,7.24,28096,,1807,95076,765
4616,6.04,392,,11750,856,0
49049,6.71,251,,13926,469,3
37024,N/A,,,15541,258,0
6291,7.40,16370,,3045,36878,32
30998,N/A,,,17120,160,0
30850,5.10,735,,8753,2804,3
31829,6.17,389,,10338,1521,0
50997,N/A,,,19345,27,0
10908,5.76,228,,12098,754,3
5074,7.73,22080,,2632,48117,245
42826,7.26,51850,,1446,127406,789
50747,N/A,,,17799,118,0
50768,6.70,3800,,5008,12301,62
7616,7.15,252,,11725,871,10
25081,N/A,,,14522,333,0
6965,6.12,156,,13305,482,1
38031,6.09,2925,,6313,6918,30
2631,6.27,537,,10659,1316,1
13357,7.27,109563,,996,186807,361
29747,N/A,,,16958,169,0
9107,6.39,48571,,1843,87378,137
37031,7.25,3864,,4869,13129,25
42745,N/A,,,3808,26204,68
2566,6.09,260,,11860,825,3
42650,N/A,,,17496,144,0
5494,7.59,1581,,6523,6341,36
43314,N/A,,,18900,30,0
36904,7.66,95736,,1244,148655,1031
37138,N/A,,,17464,143,0
32214,6.51,13389,,2802,42286,84
29325,7.24,13293,,2917,39775,42
19977,5.37,390,,10206,1616,1
29163,7.04,16534,,2616,48648,70
28351,6.58,3616,,6481,6453,9
34592,N/A,,,16886,173,0
45658,5.79,1087,,8260,3570,4
43208,N/A,,,18544,55,0
39624,N/A,,,18395,66,1
30679,6.17,2506,,5385,10172,10
16528,7.43,63731,,1370,129659,339
40412,5.06,187,,14172,379,0
32734,N/A,,,14560,331,0
4195,7.06,16217,,3375,30160,25
21545,N/A,,,14723,317,0
30061,N/A,,,15129,284,1
32248,5.84,281,,8100,3603,4
2608,7.46,12634,,3202,33647,400
38431,6.91,14974,,3452,28966,30
6482,N/A,,,13006,543,1
41660,6.64,8303,,4091,20295,15
41103,7.17,74173,,1030,186631,1515
34454,6.41,654,,6329,6827,9
34208,6.42,1849,,6224,7164,5
2658,7.03,2162,,7859,3942,2
22119,6.34,2729,,6211,7211,21
38611,N/A,,,16431,200,1
50429,N/A,,,16132,342,2
36055,N/A,,,16897,171,0
48088,N/A,,,19137,26,0
31861,6.57,1870,,6424,6577,11
35979,5.65,127,,15603,255,0
4713,6.05,10050,,3403,29730,104
2516,6.18,1839,,7007,5259,10
3562,5.03,516,,10346,1517,3
5082,6.38,811,,8467,3113,13
30034,N/A,,,15673,248,0
32407,6.45,53332,,1266,144073,382
50422,N/A,,,18500,83,0
8143,N/A,,,15220,277,0
27775,7.92,398452,,156,809238,10497
48409,N/A,,,10771,1298,9
39651,7.62,42043,,2037,74490,52
6328,5.19,827,,8894,2666,2
10177,6.12,1531,,7456,4563,10
42317,6.28,302,,12873,616,0
40979,7.02,5287,,4314,19291,109
38339,N/A,,,14137,371,0
2881,6.29,671,,9514,2084,3
31972,5.63,232,,13425,462,0
33839,5.23,3244,,4313,17797,14
1448,6.81,4796,,5199,11118,42
39555,7.50,75702,,1400,127295,324
33823,N/A,,,17171,158,0
37877,N/A,,,15218,279,0
34859,N/A,,,16728,181,0
35050,N/A,,,17447,141,0
8553,6.14,266,,11468,956,0
40939,N/A,,,13034,550,0
11673,N/A,,,14148,369,0
35778,6.23,830,,9510,2087,4
30206,7.23,48663,,1863,85794,29
37870,8.04,12040,,3473,28642,525
37663,5.75,805,,6889,5518,2
1421,6.90,2469,,6728,5894,5
812,6.80,9822,,3480,28408,178
50748,N/A,,,19285,146,0
18191,N/A,,,14596,325,0
48979,N/A,,,18600,56,0
43222,N/A,,,18583,53,0
10653,N/A,,,15186,282,0
23637,N/A,,,15568,255,1
35985,N/A,,,16756,180,0
40690,6.21,201,,14002,410,3
369,7.16,27410,,1533,111999,857
33846,5.57,198,,11189,1064,1
46422,N/A,,,8187,4122,17
39464,5.29,142,,13747,416,0
13427,5.61,1684,,8211,3442,0
9917,6.61,29109,,2595,49369,9
13935,6.26,509,,10718,1289,0
1670,6.58,5594,,5441,9932,8
30148,N/A,,,15478,261,0
5133,5.62,497,,10608,1350,3
40294,6.37,413,,11925,848,1
15077,7.20,2496,,7543,4424,8
584,7.59,26710,,1889,84452,709
39163,7.06,888,,10522,1419,3
45697,N/A,,,18822,37,0
37465,N/A,,,16862,176,0
38640,N/A,,,17082,162,0
2719,5.24,1158,,7485,4513,4
752,4.90,4044,,6053,7684,4
43580,N/A,,,19136,27,0
42078,6.84,672,,11175,1139,4
3622,6.49,1949,,6875,5537,19
7473,N/A,,,14223,360,0
5220,7.05,16028,,2449,55192,118
3615,6.81,13413,,3111,35238,111
15109,7.27,31915,,1751,94124,378
24471,7.86,6767,,4527,15812,16
43556,N/A,,,5367,10880,28
5447,5.58,1097,,8813,2738,7
31868,N/A,,,15094,285,0
11763,5.78,14169,,2579,49734,76
3115,6.04,978,,8171,3503,4
43722,5.74,171,,14956,336,1
34903,6.38,2381,,5079,11897,13
34451,7.82,162315,,478,370891,1438
17667,N/A,,,13374,469,1
6721,5.75,1057,,9184,2366,2
28511,6.51,1203,,8589,2973,2
6151,7.11,12299,,3723,24778,11
22189,6.89,15142,,2789,42643,73
11969,6.21,2251,,6887,5521,20
50005,N/A,,,18486,63,0
30943,N/A,,,12745,596,0
9279,5.65,424,,11579,914,3
34289,5.71,4358,,4214,18837,17
38610,6.43,101589,,814,230733,416
37723,5.11,114,,15219,281,0
29255,6.29,1283,,7396,4640,9
6505,7.88,12817,,3841,23146,152
17875,7.35,20862,,3085,35771,25
39530,7.33,5576,,5061,12121,114
34009,6.97,24488,,2419,56418,151
38181,4.95,1534,,8993,2574,2
30330,5.12,179,,14015,381,2
16251,5.50,244,,12066,767,0
1770,5.74,734,,9170,2376,1
1123,6.69,3143,,6200,7249,6
40570,N/A,,,17548,154,0
41454,5.59,706,,7759,4138,6
47972,6.37,109,,16149,263,0
36536,6.95,2408,,5716,8841,30
36388,N/A,,,16806,177,0
35099,N/A,,,17362,146,0
22997,N/A,,,14056,376,0
3920,5.66,374,,10210,1615,1
11633,7.28,322319,,248,619444,1906
40858,7.83,27673,,2107,73282,136
35151,N/A,,,17653,129,1
33465,N/A,,,16172,214,0
31883,6.40,4105,,5654,9010,6
39260,N/A,,,18270,80,0
1789,6.35,1546,,8111,3591,1
40807,6.63,12630,,3697,25803,37
40291,6.73,489,,11557,970,1
32628,N/A,,,15951,229,0
40808,N/A,,,14672,346,1
33739,N/A,,,14537,332,5
17749,N/A,,,13761,414,0
32481,6.35,1686,,7261,4853,4
19397,5.87,626,,9762,1901,1
3464,6.57,15376,,2968,38452,47
9451,N/A,,,14484,336,0
2681,6.48,848,,9268,2295,4
36621,5.09,121,,15230,280,0
5129,6.30,342,,11449,959,6
38310,N/A,,,17084,163,0
29493,N/A,,,16892,173,0
2289,6.64,838,,9337,2227,6
2129,7.31,93869,,936,201845,872
2429,7.04,1181,,8921,2641,13
1454,7.37,16920,,2193,66656,421
23309,6.40,81342,,981,190726,256
50667,N/A,,,12855,573,7
2311,5.15,609,,9429,2162,2
6762,N/A,,,14865,305,0
38577,N/A,,,11419,979,0
7711,7.90,179561,,646,286580,877
30817,5.51,1704,,7093,5107,15
6823,4.70,602,,10945,1174,2
15809,7.79,807227,,68,1318955,10283
19287,5.64,1381,,8726,2824,1
35309,N/A,,,15978,227,0
38585,N/A,,,6921,5494,7
12223,6.80,939,,7950,3829,3
40196,5.69,9628,,3233,33875,32
39172,5.41,138,,15609,255,0
9536,N/A,,,15050,288,0
49431,N/A,,,8676,2873,37
36272,N/A,,,18037,100,0
20555,6.08,25607,,1978,77988,169
4800,6.45,507,,10306,1545,2
23023,4.83,1945,,7632,4272,2
19941,N/A,,,15567,256,1
19519,5.74,661,,10939,1175,1
2346,5.64,4476,,5514,9585,23
47763,N/A,,,19064,27,0
50668,N/A,,,19348,3536,47
1786,5.68,770,,9330,2241,1
9851,4.81,519,,10764,1271,4
1946,7.60,9355,,3509,27989,224
8956,6.21,182,,12619,625,2
2713,6.83,1832,,6794,5715,5
6399,7.38,7504,,4808,13498,15
35091,N/A,,,17884,112,0
11553,7.44,90489,,1154,161557,132
33706,N/A,,,18249,82,0
1476,7.34,2795,,6490,6444,1
3930,4.52,732,,10726,1285,1
30364,7.99,25099,,2100,71052,74
35720,6.82,2547,,5702,8860,9
6975,6.45,285,,8873,2687,2
45782,6.90,1285,,7924,4401,23
16303,N/A,,,13185,504,1
24797,N/A,,,17307,149,0
28539,7.57,7511,,3910,22424,22
34161,7.60,21936,,2123,69798,112
7761,6.99,654,,9355,2217,1
31034,N/A,,,14729,316,0
3902,5.44,508,,10232,1598,0
4876,6.87,1335,,6882,5526,7
17699,7.12,2615,,6577,6211,5
33512,5.18,599,,9090,2446,4
25639,5.80,191,,14051,379,1
148,6.59,2333,,5828,8439,10
34013,5.52,1385,,7329,4754,3
2514,7.49,8229,,4504,16048,3
6587,6.60,2154,,6613,6106,1
44056,N/A,,,8349,3419,5
9502,5.70,562,,11470,951,1
3799,5.07,594,,11080,1118,0
30973,N/A,,,14770,312,0
35051,N/A,,,17928,109,0
3131,6.05,205,,12252,710,1
23053,4.95,315,,12147,740,1
48126,N/A,,,18445,77,0
2922,7.27,1317,,7751,4098,4
33506,7.37,345438,,231,655801,1463
30727,7.78,154746,,580,309342,1556
36594,5.49,647,,10903,1201,1
23719,6.50,1481,,7734,4116,6
49163,N/A,,,9818,2144,4
40753,5.98,110,,12528,660,0
904,5.82,66759,,1591,107067,16
38620,6.67,1851,,6429,6600,24
35551,6.19,1177,,9059,2485,3
4700,5.16,442,,9905,1809,4
2536,5.85,916,,8556,3008,4
3800,6.41,564,,9950,1776,5
38933,N/A,,,16447,201,0
10490,6.53,131718,,572,314815,906
37998,6.16,24780,,2137,69432,152
205,8.50,536230,,98,1070500,32062
33523,N/A,,,15700,245,0
22117,6.80,15206,,3341,30818,15
38119,N/A,,,16659,188,0
2871,6.21,4149,,5340,10424,51
45769,N/A,,,18829,36,0
2583,7.14,1704,,8102,3600,3
32083,6.07,40104,,1673,100870,130
46827,N/A,,,18814,35,0
37180,N/A,,,15093,285,0
36196,6.02,1860,,7454,4566,5
39150,7.28,750,,10651,1334,3
39486,9.05,38873,,1799,91592,3209
49467,6.74,650,,9941,1868,8
38699,7.39,50248,,1508,114378,150
17092,6.62,162,,12239,716,1
49054,N/A,,,17232,187,0
6733,6.44,499,,10113,1667,1
9252,7.79,34541,,2413,56611,27
50993,N/A,,,17782,120,1
17953,N/A,,,14520,332,0
17379,6.00,530,,10030,1725,0
3002,8.28,135199,,598,302577,8775
32405,6.89,3610,,5492,9675,36
10774,6.23,118,,12763,594,1
2123,7.09,10437,,4148,19396,41
24051,N/A,,,15078,286,0
37197,5.75,111,,15755,246,0
36129,N/A,,,17617,132,0
3723,6.15,256,,12067,764,3
39376,N/A,,,17824,117,0
48352,N/A,,,12091,793,1
4080,7.77,11918,,3323,31167,101
21333,6.48,456,,11849,828,1
49854,6.66,17709,,2754,43478,131
36841,5.41,475,,11848,833,0
36287,6.10,264,,12413,674,1
3116,6.74,768,,9955,1774,3
9312,6.21,1980,,6868,5554,11
507,6.92,17345,,3352,30633,76
36380,N/A,,,17726,124,0
22575,5.58,112,,13935,390,2
3625,5.58,2623,,6388,6689,12
13993,5.93,466,,8641,2924,3
25341,7.60,7060,,4577,15406,28
6172,7.63,14263,,3644,25896,149
48422,6.76,1296,,7799,4022,24
8353,N/A,,,13531,444,1
43470,N/A,,,2811,50151,130
13053,6.53,1777,,8614,2947,2
43602,N/A,,,18139,97,0
21899,8.44,14125,,2982,38168,42
14349,7.81,162922,,635,289384,1257
36822,N/A,,,16570,192,0
2581,8.12,108990,,943,200704,4219
33672,7.38,2153,,7853,3943,2
3012,6.82,2926,,6768,5781,28
31369,N/A,,,14782,311,0
2292,5.76,1005,,8953,2611,11
16916,7.83,50665,,1768,92731,78
43,8.28,284047,,317,539802,10843
31521,6.73,3875,,5785,8586,3
7448,5.39,147,,13328,479,0
9232,5.92,4191,,5714,8825,9
9087,5.59,386,,10060,1702,0
45558,7.39,419,,11150,1263,7
50647,N/A,,,13655,428,4
34118,5.54,188,,13957,388,0
22205,5.39,249,,12883,564,1
15431,6.78,3875,,6247,7057,3
3196,6.68,603,,9175,2373,7
914,7.54,4118,,4554,15559,136
8187,6.63,15653,,3654,25709,14
36009,5.64,6244,,3988,21359,20
2810,7.07,2225,,7138,5028,18
32084,5.44,923,,7497,4486,2
34016,6.02,1107,,6215,7199,12
15399,N/A,,,13924,394,0
35628,5.83,166,,13615,435,0
36377,N/A,,,16672,184,0
22435,6.10,1176,,8226,3412,4
39780,6.04,366,,12354,721,0
12643,N/A,,,16446,197,1
39358,N/A,,,15834,237,0
7103,6.48,6190,,4247,18503,36
1081,7.33,2288,,6189,7291,30
30567,6.67,9682,,4338,17617,13
38093,N/A,,,17627,134,0
8753,6.21,144,,12760,593,3
33115,N/A,,,16607,188,0
50239,N/A,,,19356,32,0
48751,N/A,,,17997,127,0
144,7.09,24496,,2318,60381,216
30381,6.75,2736,,6579,6206,7
27575,N/A,,,13657,426,0
33783,6.46,31560,,2438,55566,60
41261,7.68,10057,,4322,18984,363
40316,N/A,,,17356,157,0
21967,N/A,,,15261,275,0
30751,6.06,699,,10172,1629,1
6728,6.19,207,,12119,749,3
32397,6.03,424,,9805,1870,2
4182,7.55,74885,,1366,130539,183
50696,6.25,4519,,5597,9255,26
1136,6.59,3519,,4833,13330,70
23639,5.54,130,,14048,378,0
757,6.68,1999,,6943,5407,1
43639,N/A,,,18831,37,0
1183,5.58,1559,,7671,4215,4
31485,7.39,1801,,7342,4740,17
1105,5.51,2543,,6694,5960,0
23,6.40,1093,,7774,4056,3
36593,7.77,3505,,4825,13411,208
22361,6.28,213,,12638,621,0
3058,6.39,2431,,6477,6460,10
15541,6.76,2274,,6494,6434,26
35059,N/A,,,17628,131,0
10137,N/A,,,14965,298,1
13087,5.35,203,,13550,444,0
6412,5.84,138,,12793,590,1
42246,5.09,117,,15740,267,1
3215,6.06,1357,,7839,3964,8
38789,5.65,3306,,5870,8345,6
18671,7.56,386556,,234,647766,2354
40879,7.55,20617,,2428,58060,912
42442,6.20,113,,16436,220,0
21961,N/A,,,15162,281,0
1883,6.24,746,,9652,1981,5
48374,N/A,,,13874,463,4
38420,N/A,,,16797,178,0
558,8.21,41160,,2216,65138,295
42963,N/A,,,1110,178511,2711
7354,N/A,,,13143,512,1
2794,5.88,383,,10763,1269,0
6604,7.27,780,,7550,4405,9
677,6.41,710,,8518,3041,4
47761,N/A,,,19273,24,0
6220,6.31,1795,,7338,4747,14
50325,8.16,12189,,3476,30349,48
2104,7.70,126787,,603,299641,2825
5310,7.81,14580,,3471,28545,47
